"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Negative login check","484","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Jul 21 15:12:12 GMT 2025","broken","Mon Jul 21 15:12:12 GMT 2025","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkInvalidLogin"
"Check if user can login from home page","10557","Check if user can login from home page","Meeting with friends CrossBrowserTest","Mon Jul 21 15:13:14 GMT 2025","broken","Mon Jul 21 15:13:25 GMT 2025","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkValidLogin"
"Negative login check","816","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Jul 21 15:12:44 GMT 2025","broken","Mon Jul 21 15:12:44 GMT 2025","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkInvalidLogin"
"Check if user can login from home page","10890","Check if user can login from home page","Meeting with friends CrossBrowserTest","Mon Jul 21 15:12:55 GMT 2025","broken","Mon Jul 21 15:13:06 GMT 2025","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkValidLogin"
"","241","shouldCreateUserSuccessfully","Meeting with friends CrossBrowserTest","Mon Jul 21 15:14:05 GMT 2025","failed","Mon Jul 21 15:14:06 GMT 2025","tests.api.CreateUserTest","Chrome","tests.api.CreateUserTest","shouldCreateUserSuccessfully"
"Creating a new account with valid data","10547","Verify that a new account can be created with valid data","Meeting with friends CrossBrowserTest","Mon Jul 21 15:14:37 GMT 2025","broken","Mon Jul 21 15:14:47 GMT 2025","tests.ui.RegistrationTest","FireFox","tests.ui.RegistrationTest","checkCreateNewAccount"
"Creating a new account with valid data","10625","Verify that a new account can be created with valid data","Meeting with friends CrossBrowserTest","Mon Jul 21 15:13:53 GMT 2025","broken","Mon Jul 21 15:14:03 GMT 2025","tests.ui.RegistrationTest","Chrome","tests.ui.RegistrationTest","checkCreateNewAccount"
"","0","shouldFetchUserByIdSuccessfully","Meeting with friends CrossBrowserTest","Mon Jul 21 15:14:50 GMT 2025","skipped","Mon Jul 21 15:14:50 GMT 2025","tests.api.TokenBasedAuthTest","FireFox","tests.api.TokenBasedAuthTest","shouldFetchUserByIdSuccessfully"
"","155","shouldCreateUserSuccessfully","Meeting with friends CrossBrowserTest","Mon Jul 21 15:14:17 GMT 2025","failed","Mon Jul 21 15:14:17 GMT 2025","tests.api.CreateUserTest","Edge","tests.api.CreateUserTest","shouldCreateUserSuccessfully"
"","0","shouldFetchUserByIdSuccessfully","Meeting with friends CrossBrowserTest","Mon Jul 21 15:14:07 GMT 2025","skipped","Mon Jul 21 15:14:07 GMT 2025","tests.api.TokenBasedAuthTest","Chrome","tests.api.TokenBasedAuthTest","shouldFetchUserByIdSuccessfully"
"The test logs into the application, sets the geolocation, opens the event page, clicks on the map, and asserts that the map is displayed.","10883","This test verifies the functionality of opening the street map and checking its visibility.","Meeting with friends CrossBrowserTest","Mon Jul 21 15:13:18 GMT 2025","broken","Mon Jul 21 15:13:29 GMT 2025","tests.ui.EventMapTest","Chrome","tests.ui.EventMapTest","checkMapMarker"
"Negative login check","605","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Jul 21 15:12:22 GMT 2025","broken","Mon Jul 21 15:12:23 GMT 2025","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkInvalidLogin"
"Negative login check","565","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Jul 21 15:12:26 GMT 2025","broken","Mon Jul 21 15:12:27 GMT 2025","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkInvalidLogin"
"The test logs into the application, sets the geolocation, opens the event page, clicks on the map, and asserts that the map is displayed.","10828","This test verifies the functionality of opening the street map and checking its visibility.","Meeting with friends CrossBrowserTest","Mon Jul 21 15:13:56 GMT 2025","broken","Mon Jul 21 15:14:07 GMT 2025","tests.ui.EventMapTest","FireFox","tests.ui.EventMapTest","checkMapMarker"
"Negative login check","459","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Jul 21 15:12:15 GMT 2025","broken","Mon Jul 21 15:12:16 GMT 2025","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkInvalidLogin"
"Creating a new account with valid data","10856","Verify that a new account can be created with valid data","Meeting with friends CrossBrowserTest","Mon Jul 21 15:14:05 GMT 2025","broken","Mon Jul 21 15:14:16 GMT 2025","tests.ui.RegistrationTest","Edge","tests.ui.RegistrationTest","checkCreateNewAccount"
"Negative login check","614","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Jul 21 15:12:30 GMT 2025","broken","Mon Jul 21 15:12:30 GMT 2025","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkInvalidLogin"
"","1","setUp","Meeting with friends CrossBrowserTest","Mon Jul 21 15:14:50 GMT 2025","failed","Mon Jul 21 15:14:50 GMT 2025","tests.api.TokenBasedAuthTest","FireFox","tests.api.TokenBasedAuthTest","setUp"
"The test logs into the application, sets the geolocation, opens the event page, clicks on the map, and asserts that the map is displayed.","10738","This test verifies the functionality of opening the street map and checking its visibility.","Meeting with friends CrossBrowserTest","Mon Jul 21 15:13:30 GMT 2025","broken","Mon Jul 21 15:13:41 GMT 2025","tests.ui.EventMapTest","Edge","tests.ui.EventMapTest","checkMapMarker"
"Negative login check","649","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Jul 21 15:12:17 GMT 2025","broken","Mon Jul 21 15:12:17 GMT 2025","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkInvalidLogin"
"","0","shouldFetchUserByIdSuccessfully","Meeting with friends CrossBrowserTest","Mon Jul 21 15:14:18 GMT 2025","skipped","Mon Jul 21 15:14:18 GMT 2025","tests.api.TokenBasedAuthTest","Edge","tests.api.TokenBasedAuthTest","shouldFetchUserByIdSuccessfully"
"Negative login check","774","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Jul 21 15:12:32 GMT 2025","broken","Mon Jul 21 15:12:33 GMT 2025","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkInvalidLogin"
"","204","shouldReturnConflictWhenCreatingUserWithExistingEmail","Meeting with friends CrossBrowserTest","Mon Jul 21 15:14:18 GMT 2025","failed","Mon Jul 21 15:14:18 GMT 2025","tests.api.CreateUserTest","Edge","tests.api.CreateUserTest","shouldReturnConflictWhenCreatingUserWithExistingEmail"
"","301","shouldReturnConflictWhenCreatingUserWithExistingEmail","Meeting with friends CrossBrowserTest","Mon Jul 21 15:14:06 GMT 2025","failed","Mon Jul 21 15:14:07 GMT 2025","tests.api.CreateUserTest","Chrome","tests.api.CreateUserTest","shouldReturnConflictWhenCreatingUserWithExistingEmail"
"","1","setUp","Meeting with friends CrossBrowserTest","Mon Jul 21 15:14:07 GMT 2025","failed","Mon Jul 21 15:14:07 GMT 2025","tests.api.TokenBasedAuthTest","Chrome","tests.api.TokenBasedAuthTest","setUp"
"","0","setUp","Meeting with friends CrossBrowserTest","Mon Jul 21 15:14:18 GMT 2025","failed","Mon Jul 21 15:14:18 GMT 2025","tests.api.TokenBasedAuthTest","Edge","tests.api.TokenBasedAuthTest","setUp"
"Check if user can login from home page","10990","Check if user can login from home page","Meeting with friends CrossBrowserTest","Mon Jul 21 15:12:44 GMT 2025","broken","Mon Jul 21 15:12:55 GMT 2025","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkValidLogin"
"","199","shouldCreateUserSuccessfully","Meeting with friends CrossBrowserTest","Mon Jul 21 15:14:49 GMT 2025","failed","Mon Jul 21 15:14:49 GMT 2025","tests.api.CreateUserTest","FireFox","tests.api.CreateUserTest","shouldCreateUserSuccessfully"
"Negative login check","396","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Jul 21 15:12:19 GMT 2025","broken","Mon Jul 21 15:12:19 GMT 2025","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkInvalidLogin"
"","295","shouldReturnConflictWhenCreatingUserWithExistingEmail","Meeting with friends CrossBrowserTest","Mon Jul 21 15:14:49 GMT 2025","failed","Mon Jul 21 15:14:50 GMT 2025","tests.api.CreateUserTest","FireFox","tests.api.CreateUserTest","shouldReturnConflictWhenCreatingUserWithExistingEmail"
