"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","185","shouldCreateUserSuccessfully","Meeting with friends CrossBrowserTest","Mon Jan 05 15:17:03 UTC 2026","failed","Mon Jan 05 15:17:03 UTC 2026","tests.api.CreateUserTest","FireFox","tests.api.CreateUserTest","shouldCreateUserSuccessfully"
"Negative login check","611","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Jan 05 15:14:34 UTC 2026","broken","Mon Jan 05 15:14:35 UTC 2026","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkInvalidLogin"
"Negative login check","310","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Jan 05 15:14:20 UTC 2026","broken","Mon Jan 05 15:14:21 UTC 2026","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkInvalidLogin"
"","0","shouldFetchUserByIdSuccessfully","Meeting with friends CrossBrowserTest","Mon Jan 05 15:16:14 UTC 2026","skipped","Mon Jan 05 15:16:14 UTC 2026","tests.api.TokenBasedAuthTest","Chrome","tests.api.TokenBasedAuthTest","shouldFetchUserByIdSuccessfully"
"Negative login check","353","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Jan 05 15:14:23 UTC 2026","broken","Mon Jan 05 15:14:23 UTC 2026","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkInvalidLogin"
"Negative login check","546","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Jan 05 15:14:33 UTC 2026","broken","Mon Jan 05 15:14:34 UTC 2026","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkInvalidLogin"
"Negative login check","468","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Jan 05 15:14:26 UTC 2026","broken","Mon Jan 05 15:14:26 UTC 2026","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkInvalidLogin"
"Negative login check","359","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Jan 05 15:14:46 UTC 2026","broken","Mon Jan 05 15:14:47 UTC 2026","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkInvalidLogin"
"Check if user can login from home page","11009","Check if user can login from home page","Meeting with friends CrossBrowserTest","Mon Jan 05 15:15:02 UTC 2026","broken","Mon Jan 05 15:15:13 UTC 2026","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkValidLogin"
"","0","setUp","Meeting with friends CrossBrowserTest","Mon Jan 05 15:17:04 UTC 2026","failed","Mon Jan 05 15:17:04 UTC 2026","tests.api.TokenBasedAuthTest","FireFox","tests.api.TokenBasedAuthTest","setUp"
