"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Negative login check","344","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Feb 23 15:37:12 UTC 2026","broken","Mon Feb 23 15:37:12 UTC 2026","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkInvalidLogin"
"Check if user can login from home page","10612","Check if user can login from home page","Meeting with friends CrossBrowserTest","Mon Feb 23 15:37:37 UTC 2026","broken","Mon Feb 23 15:37:48 UTC 2026","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkValidLogin"
"","0","shouldFetchUserByIdSuccessfully","Meeting with friends CrossBrowserTest","Mon Feb 23 15:40:25 UTC 2026","skipped","Mon Feb 23 15:40:25 UTC 2026","tests.api.TokenBasedAuthTest","FireFox","tests.api.TokenBasedAuthTest","shouldFetchUserByIdSuccessfully"
"Negative login check","406","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Feb 23 15:37:41 UTC 2026","broken","Mon Feb 23 15:37:42 UTC 2026","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkInvalidLogin"
"Check if user can login from home page","10497","Check if user can login from home page","Meeting with friends CrossBrowserTest","Mon Feb 23 15:38:53 UTC 2026","broken","Mon Feb 23 15:39:03 UTC 2026","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkValidLogin"
"Creating a new account with valid data","10467","Verify that a new account can be created with valid data","Meeting with friends CrossBrowserTest","Mon Feb 23 15:40:13 UTC 2026","broken","Mon Feb 23 15:40:23 UTC 2026","tests.ui.RegistrationTest","FireFox","tests.ui.RegistrationTest","checkCreateNewAccount"
"Check if user can login from home page","11014","Check if user can login from home page","Meeting with friends CrossBrowserTest","Mon Feb 23 15:38:02 UTC 2026","broken","Mon Feb 23 15:38:14 UTC 2026","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkValidLogin"
"The test logs into the application, sets the geolocation, opens the event page, clicks on the map, and asserts that the map is displayed.","10361","This test verifies the functionality of opening the street map and checking its visibility.","Meeting with friends CrossBrowserTest","Mon Feb 23 15:39:33 UTC 2026","broken","Mon Feb 23 15:39:43 UTC 2026","tests.ui.EventMapTest","FireFox","tests.ui.EventMapTest","checkMapMarker"
"Negative login check","228","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Feb 23 15:37:09 UTC 2026","broken","Mon Feb 23 15:37:10 UTC 2026","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkInvalidLogin"
"","105","shouldCreateUserSuccessfully","Meeting with friends CrossBrowserTest","Mon Feb 23 15:39:22 UTC 2026","failed","Mon Feb 23 15:39:22 UTC 2026","tests.api.CreateUserTest","Edge","tests.api.CreateUserTest","shouldCreateUserSuccessfully"
"Negative login check","844","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Feb 23 15:37:35 UTC 2026","broken","Mon Feb 23 15:37:35 UTC 2026","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkInvalidLogin"
"","184","shouldReturnConflictWhenCreatingUserWithExistingEmail","Meeting with friends CrossBrowserTest","Mon Feb 23 15:40:25 UTC 2026","failed","Mon Feb 23 15:40:25 UTC 2026","tests.api.CreateUserTest","FireFox","tests.api.CreateUserTest","shouldReturnConflictWhenCreatingUserWithExistingEmail"
"","0","shouldFetchUserByIdSuccessfully","Meeting with friends CrossBrowserTest","Mon Feb 23 15:39:22 UTC 2026","skipped","Mon Feb 23 15:39:22 UTC 2026","tests.api.TokenBasedAuthTest","Edge","tests.api.TokenBasedAuthTest","shouldFetchUserByIdSuccessfully"
