"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"The test logs into the application, sets the geolocation, opens the event page, clicks on the map, and asserts that the map is displayed.","10595","This test verifies the functionality of opening the street map and checking its visibility.","Meeting with friends CrossBrowserTest","Mon Sep 08 15:12:02 UTC 2025","broken","Mon Sep 08 15:12:13 UTC 2025","tests.ui.EventMapTest","FireFox","tests.ui.EventMapTest","checkMapMarker"
"Creating a new account with valid data","10698","Verify that a new account can be created with valid data","Meeting with friends CrossBrowserTest","Mon Sep 08 15:12:13 UTC 2025","broken","Mon Sep 08 15:12:23 UTC 2025","tests.ui.RegistrationTest","Edge","tests.ui.RegistrationTest","checkCreateNewAccount"
"Negative login check","530","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Sep 08 15:10:41 UTC 2025","broken","Mon Sep 08 15:10:42 UTC 2025","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkInvalidLogin"
"Negative login check","425","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Sep 08 15:10:12 UTC 2025","broken","Mon Sep 08 15:10:12 UTC 2025","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkInvalidLogin"
"","0","shouldFetchUserByIdSuccessfully","Meeting with friends CrossBrowserTest","Mon Sep 08 15:12:25 UTC 2025","skipped","Mon Sep 08 15:12:25 UTC 2025","tests.api.TokenBasedAuthTest","Edge","tests.api.TokenBasedAuthTest","shouldFetchUserByIdSuccessfully"
"Negative login check","677","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Sep 08 15:10:41 UTC 2025","broken","Mon Sep 08 15:10:42 UTC 2025","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkInvalidLogin"
"Check if user can login from home page","10717","Check if user can login from home page","Meeting with friends CrossBrowserTest","Mon Sep 08 15:10:37 UTC 2025","broken","Mon Sep 08 15:10:48 UTC 2025","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkValidLogin"
"Creating a new account with valid data","10472","Verify that a new account can be created with valid data","Meeting with friends CrossBrowserTest","Mon Sep 08 15:12:42 UTC 2025","broken","Mon Sep 08 15:12:52 UTC 2025","tests.ui.RegistrationTest","FireFox","tests.ui.RegistrationTest","checkCreateNewAccount"
"Negative login check","521","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Sep 08 15:10:38 UTC 2025","broken","Mon Sep 08 15:10:38 UTC 2025","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkInvalidLogin"
"Negative login check","530","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Sep 08 15:10:27 UTC 2025","broken","Mon Sep 08 15:10:28 UTC 2025","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkInvalidLogin"
"","0","shouldFetchUserByIdSuccessfully","Meeting with friends CrossBrowserTest","Mon Sep 08 15:12:55 UTC 2025","skipped","Mon Sep 08 15:12:55 UTC 2025","tests.api.TokenBasedAuthTest","FireFox","tests.api.TokenBasedAuthTest","shouldFetchUserByIdSuccessfully"
"","0","setUp","Meeting with friends CrossBrowserTest","Mon Sep 08 15:11:58 UTC 2025","failed","Mon Sep 08 15:11:58 UTC 2025","tests.api.TokenBasedAuthTest","Chrome","tests.api.TokenBasedAuthTest","setUp"
"","162","shouldReturnConflictWhenCreatingUserWithExistingEmail","Meeting with friends CrossBrowserTest","Mon Sep 08 15:12:24 UTC 2025","failed","Mon Sep 08 15:12:25 UTC 2025","tests.api.CreateUserTest","Edge","tests.api.CreateUserTest","shouldReturnConflictWhenCreatingUserWithExistingEmail"
"","97","shouldCreateUserSuccessfully","Meeting with friends CrossBrowserTest","Mon Sep 08 15:12:24 UTC 2025","failed","Mon Sep 08 15:12:24 UTC 2025","tests.api.CreateUserTest","Edge","tests.api.CreateUserTest","shouldCreateUserSuccessfully"
"Check if user can login from home page","10764","Check if user can login from home page","Meeting with friends CrossBrowserTest","Mon Sep 08 15:11:22 UTC 2025","broken","Mon Sep 08 15:11:33 UTC 2025","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkValidLogin"
"","0","shouldFetchUserByIdSuccessfully","Meeting with friends CrossBrowserTest","Mon Sep 08 15:11:58 UTC 2025","skipped","Mon Sep 08 15:11:58 UTC 2025","tests.api.TokenBasedAuthTest","Chrome","tests.api.TokenBasedAuthTest","shouldFetchUserByIdSuccessfully"
"","0","setUp","Meeting with friends CrossBrowserTest","Mon Sep 08 15:12:25 UTC 2025","failed","Mon Sep 08 15:12:25 UTC 2025","tests.api.TokenBasedAuthTest","Edge","tests.api.TokenBasedAuthTest","setUp"
"","193","shouldReturnConflictWhenCreatingUserWithExistingEmail","Meeting with friends CrossBrowserTest","Mon Sep 08 15:12:54 UTC 2025","failed","Mon Sep 08 15:12:54 UTC 2025","tests.api.CreateUserTest","FireFox","tests.api.CreateUserTest","shouldReturnConflictWhenCreatingUserWithExistingEmail"
"","94","shouldCreateUserSuccessfully","Meeting with friends CrossBrowserTest","Mon Sep 08 15:12:54 UTC 2025","failed","Mon Sep 08 15:12:54 UTC 2025","tests.api.CreateUserTest","FireFox","tests.api.CreateUserTest","shouldCreateUserSuccessfully"
"Creating a new account with valid data","10550","Verify that a new account can be created with valid data","Meeting with friends CrossBrowserTest","Mon Sep 08 15:11:44 UTC 2025","broken","Mon Sep 08 15:11:55 UTC 2025","tests.ui.RegistrationTest","Chrome","tests.ui.RegistrationTest","checkCreateNewAccount"
"Negative login check","284","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Sep 08 15:10:10 UTC 2025","broken","Mon Sep 08 15:10:10 UTC 2025","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkInvalidLogin"
"","0","setUp","Meeting with friends CrossBrowserTest","Mon Sep 08 15:12:55 UTC 2025","failed","Mon Sep 08 15:12:55 UTC 2025","tests.api.TokenBasedAuthTest","FireFox","tests.api.TokenBasedAuthTest","setUp"
"Negative login check","488","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Sep 08 15:10:33 UTC 2025","broken","Mon Sep 08 15:10:34 UTC 2025","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkInvalidLogin"
"","198","shouldCreateUserSuccessfully","Meeting with friends CrossBrowserTest","Mon Sep 08 15:11:57 UTC 2025","failed","Mon Sep 08 15:11:57 UTC 2025","tests.api.CreateUserTest","Chrome","tests.api.CreateUserTest","shouldCreateUserSuccessfully"
"Check if user can login from home page","10783","Check if user can login from home page","Meeting with friends CrossBrowserTest","Mon Sep 08 15:11:05 UTC 2025","broken","Mon Sep 08 15:11:16 UTC 2025","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkValidLogin"
"Negative login check","397","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Sep 08 15:10:52 UTC 2025","broken","Mon Sep 08 15:10:52 UTC 2025","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkInvalidLogin"
"The test logs into the application, sets the geolocation, opens the event page, clicks on the map, and asserts that the map is displayed.","10669","This test verifies the functionality of opening the street map and checking its visibility.","Meeting with friends CrossBrowserTest","Mon Sep 08 15:11:39 UTC 2025","broken","Mon Sep 08 15:11:49 UTC 2025","tests.ui.EventMapTest","Edge","tests.ui.EventMapTest","checkMapMarker"
"","196","shouldReturnConflictWhenCreatingUserWithExistingEmail","Meeting with friends CrossBrowserTest","Mon Sep 08 15:11:58 UTC 2025","failed","Mon Sep 08 15:11:58 UTC 2025","tests.api.CreateUserTest","Chrome","tests.api.CreateUserTest","shouldReturnConflictWhenCreatingUserWithExistingEmail"
"Negative login check","280","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Sep 08 15:10:14 UTC 2025","broken","Mon Sep 08 15:10:14 UTC 2025","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkInvalidLogin"
"The test logs into the application, sets the geolocation, opens the event page, clicks on the map, and asserts that the map is displayed.","10734","This test verifies the functionality of opening the street map and checking its visibility.","Meeting with friends CrossBrowserTest","Mon Sep 08 15:11:11 UTC 2025","broken","Mon Sep 08 15:11:22 UTC 2025","tests.ui.EventMapTest","Chrome","tests.ui.EventMapTest","checkMapMarker"
