"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Negative login check","625","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Dec 22 15:12:51 UTC 2025","broken","Mon Dec 22 15:12:51 UTC 2025","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkInvalidLogin"
"The test logs into the application, sets the geolocation, opens the event page, clicks on the map, and asserts that the map is displayed.","10409","This test verifies the functionality of opening the street map and checking its visibility.","Meeting with friends CrossBrowserTest","Mon Dec 22 15:14:28 UTC 2025","broken","Mon Dec 22 15:14:38 UTC 2025","tests.ui.EventMapTest","FireFox","tests.ui.EventMapTest","checkMapMarker"
"","0","shouldFetchUserByIdSuccessfully","Meeting with friends CrossBrowserTest","Mon Dec 22 15:14:42 UTC 2025","skipped","Mon Dec 22 15:14:42 UTC 2025","tests.api.TokenBasedAuthTest","Edge","tests.api.TokenBasedAuthTest","shouldFetchUserByIdSuccessfully"
"Negative login check","446","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Dec 22 15:13:17 UTC 2025","broken","Mon Dec 22 15:13:17 UTC 2025","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkInvalidLogin"
"Negative login check","432","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Dec 22 15:13:06 UTC 2025","broken","Mon Dec 22 15:13:07 UTC 2025","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkInvalidLogin"
"Negative login check","503","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Dec 22 15:12:58 UTC 2025","broken","Mon Dec 22 15:12:59 UTC 2025","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkInvalidLogin"
"Check if user can login from home page","10688","Check if user can login from home page","Meeting with friends CrossBrowserTest","Mon Dec 22 15:13:14 UTC 2025","broken","Mon Dec 22 15:13:25 UTC 2025","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkValidLogin"
"The test logs into the application, sets the geolocation, opens the event page, clicks on the map, and asserts that the map is displayed.","10777","This test verifies the functionality of opening the street map and checking its visibility.","Meeting with friends CrossBrowserTest","Mon Dec 22 15:13:48 UTC 2025","broken","Mon Dec 22 15:13:58 UTC 2025","tests.ui.EventMapTest","Chrome","tests.ui.EventMapTest","checkMapMarker"
"The test logs into the application, sets the geolocation, opens the event page, clicks on the map, and asserts that the map is displayed.","10601","This test verifies the functionality of opening the street map and checking its visibility.","Meeting with friends CrossBrowserTest","Mon Dec 22 15:13:56 UTC 2025","broken","Mon Dec 22 15:14:06 UTC 2025","tests.ui.EventMapTest","Edge","tests.ui.EventMapTest","checkMapMarker"
"Negative login check","474","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Dec 22 15:12:44 UTC 2025","broken","Mon Dec 22 15:12:44 UTC 2025","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkInvalidLogin"
"Creating a new account with valid data","10462","Verify that a new account can be created with valid data","Meeting with friends CrossBrowserTest","Mon Dec 22 15:15:08 UTC 2025","broken","Mon Dec 22 15:15:18 UTC 2025","tests.ui.RegistrationTest","FireFox","tests.ui.RegistrationTest","checkCreateNewAccount"
"Check if user can login from home page","10559","Check if user can login from home page","Meeting with friends CrossBrowserTest","Mon Dec 22 15:13:48 UTC 2025","broken","Mon Dec 22 15:13:58 UTC 2025","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkValidLogin"
"","1","shouldFetchUserByIdSuccessfully","Meeting with friends CrossBrowserTest","Mon Dec 22 15:15:20 UTC 2025","skipped","Mon Dec 22 15:15:20 UTC 2025","tests.api.TokenBasedAuthTest","FireFox","tests.api.TokenBasedAuthTest","shouldFetchUserByIdSuccessfully"
"Creating a new account with valid data","10611","Verify that a new account can be created with valid data","Meeting with friends CrossBrowserTest","Mon Dec 22 15:14:29 UTC 2025","broken","Mon Dec 22 15:14:40 UTC 2025","tests.ui.RegistrationTest","Edge","tests.ui.RegistrationTest","checkCreateNewAccount"
"Check if user can login from home page","10573","Check if user can login from home page","Meeting with friends CrossBrowserTest","Mon Dec 22 15:13:22 UTC 2025","broken","Mon Dec 22 15:13:32 UTC 2025","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkValidLogin"
"","104","shouldCreateUserSuccessfully","Meeting with friends CrossBrowserTest","Mon Dec 22 15:15:19 UTC 2025","failed","Mon Dec 22 15:15:19 UTC 2025","tests.api.CreateUserTest","FireFox","tests.api.CreateUserTest","shouldCreateUserSuccessfully"
"","0","setUp","Meeting with friends CrossBrowserTest","Mon Dec 22 15:14:36 UTC 2025","failed","Mon Dec 22 15:14:36 UTC 2025","tests.api.TokenBasedAuthTest","Chrome","tests.api.TokenBasedAuthTest","setUp"
"Negative login check","645","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Dec 22 15:12:50 UTC 2025","broken","Mon Dec 22 15:12:51 UTC 2025","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkInvalidLogin"
"","492","shouldReturnConflictWhenCreatingUserWithExistingEmail","Meeting with friends CrossBrowserTest","Mon Dec 22 15:14:41 UTC 2025","failed","Mon Dec 22 15:14:42 UTC 2025","tests.api.CreateUserTest","Edge","tests.api.CreateUserTest","shouldReturnConflictWhenCreatingUserWithExistingEmail"
"Negative login check","443","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Dec 22 15:12:55 UTC 2025","broken","Mon Dec 22 15:12:55 UTC 2025","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkInvalidLogin"
"","123","shouldCreateUserSuccessfully","Meeting with friends CrossBrowserTest","Mon Dec 22 15:14:40 UTC 2025","failed","Mon Dec 22 15:14:40 UTC 2025","tests.api.CreateUserTest","Edge","tests.api.CreateUserTest","shouldCreateUserSuccessfully"
"","0","shouldFetchUserByIdSuccessfully","Meeting with friends CrossBrowserTest","Mon Dec 22 15:14:36 UTC 2025","skipped","Mon Dec 22 15:14:36 UTC 2025","tests.api.TokenBasedAuthTest","Chrome","tests.api.TokenBasedAuthTest","shouldFetchUserByIdSuccessfully"
"","0","setUp","Meeting with friends CrossBrowserTest","Mon Dec 22 15:14:42 UTC 2025","failed","Mon Dec 22 15:14:42 UTC 2025","tests.api.TokenBasedAuthTest","Edge","tests.api.TokenBasedAuthTest","setUp"
"","188","shouldCreateUserSuccessfully","Meeting with friends CrossBrowserTest","Mon Dec 22 15:14:34 UTC 2025","failed","Mon Dec 22 15:14:34 UTC 2025","tests.api.CreateUserTest","Chrome","tests.api.CreateUserTest","shouldCreateUserSuccessfully"
"Negative login check","368","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Dec 22 15:12:46 UTC 2025","broken","Mon Dec 22 15:12:47 UTC 2025","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkInvalidLogin"
"","495","shouldReturnConflictWhenCreatingUserWithExistingEmail","Meeting with friends CrossBrowserTest","Mon Dec 22 15:14:35 UTC 2025","failed","Mon Dec 22 15:14:35 UTC 2025","tests.api.CreateUserTest","Chrome","tests.api.CreateUserTest","shouldReturnConflictWhenCreatingUserWithExistingEmail"
"","1","setUp","Meeting with friends CrossBrowserTest","Mon Dec 22 15:15:20 UTC 2025","failed","Mon Dec 22 15:15:20 UTC 2025","tests.api.TokenBasedAuthTest","FireFox","tests.api.TokenBasedAuthTest","setUp"
"Creating a new account with valid data","10698","Verify that a new account can be created with valid data","Meeting with friends CrossBrowserTest","Mon Dec 22 15:14:21 UTC 2025","broken","Mon Dec 22 15:14:32 UTC 2025","tests.ui.RegistrationTest","Chrome","tests.ui.RegistrationTest","checkCreateNewAccount"
