"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Negative login check","325","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Aug 18 15:11:57 UTC 2025","broken","Mon Aug 18 15:11:57 UTC 2025","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkInvalidLogin"
"Negative login check","515","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Aug 18 15:11:59 UTC 2025","broken","Mon Aug 18 15:12:00 UTC 2025","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkInvalidLogin"
"","0","setUp","Meeting with friends CrossBrowserTest","Mon Aug 18 15:14:02 UTC 2025","failed","Mon Aug 18 15:14:02 UTC 2025","tests.api.TokenBasedAuthTest","Edge","tests.api.TokenBasedAuthTest","setUp"
"","0","setUp","Meeting with friends CrossBrowserTest","Mon Aug 18 15:13:46 UTC 2025","failed","Mon Aug 18 15:13:46 UTC 2025","tests.api.TokenBasedAuthTest","Chrome","tests.api.TokenBasedAuthTest","setUp"
"","245","shouldCreateUserSuccessfully","Meeting with friends CrossBrowserTest","Mon Aug 18 15:14:39 UTC 2025","failed","Mon Aug 18 15:14:39 UTC 2025","tests.api.CreateUserTest","FireFox","tests.api.CreateUserTest","shouldCreateUserSuccessfully"
"","0","shouldFetchUserByIdSuccessfully","Meeting with friends CrossBrowserTest","Mon Aug 18 15:14:02 UTC 2025","skipped","Mon Aug 18 15:14:02 UTC 2025","tests.api.TokenBasedAuthTest","Edge","tests.api.TokenBasedAuthTest","shouldFetchUserByIdSuccessfully"
"Negative login check","644","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Aug 18 15:12:13 UTC 2025","broken","Mon Aug 18 15:12:14 UTC 2025","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkInvalidLogin"
"Check if user can login from home page","10646","Check if user can login from home page","Meeting with friends CrossBrowserTest","Mon Aug 18 15:12:41 UTC 2025","broken","Mon Aug 18 15:12:51 UTC 2025","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkValidLogin"
"Negative login check","773","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Aug 18 15:12:12 UTC 2025","broken","Mon Aug 18 15:12:13 UTC 2025","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkInvalidLogin"
"","255","shouldCreateUserSuccessfully","Meeting with friends CrossBrowserTest","Mon Aug 18 15:13:44 UTC 2025","failed","Mon Aug 18 15:13:45 UTC 2025","tests.api.CreateUserTest","Chrome","tests.api.CreateUserTest","shouldCreateUserSuccessfully"
"","489","shouldReturnConflictWhenCreatingUserWithExistingEmail","Meeting with friends CrossBrowserTest","Mon Aug 18 15:13:46 UTC 2025","failed","Mon Aug 18 15:13:46 UTC 2025","tests.api.CreateUserTest","Chrome","tests.api.CreateUserTest","shouldReturnConflictWhenCreatingUserWithExistingEmail"
"Check if user can login from home page","10558","Check if user can login from home page","Meeting with friends CrossBrowserTest","Mon Aug 18 15:13:06 UTC 2025","broken","Mon Aug 18 15:13:17 UTC 2025","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkValidLogin"
"The test logs into the application, sets the geolocation, opens the event page, clicks on the map, and asserts that the map is displayed.","10559","This test verifies the functionality of opening the street map and checking its visibility.","Meeting with friends CrossBrowserTest","Mon Aug 18 15:13:47 UTC 2025","broken","Mon Aug 18 15:13:58 UTC 2025","tests.ui.EventMapTest","FireFox","tests.ui.EventMapTest","checkMapMarker"
"","209","shouldCreateUserSuccessfully","Meeting with friends CrossBrowserTest","Mon Aug 18 15:14:00 UTC 2025","failed","Mon Aug 18 15:14:00 UTC 2025","tests.api.CreateUserTest","Edge","tests.api.CreateUserTest","shouldCreateUserSuccessfully"
"","411","shouldReturnConflictWhenCreatingUserWithExistingEmail","Meeting with friends CrossBrowserTest","Mon Aug 18 15:14:01 UTC 2025","failed","Mon Aug 18 15:14:02 UTC 2025","tests.api.CreateUserTest","Edge","tests.api.CreateUserTest","shouldReturnConflictWhenCreatingUserWithExistingEmail"
"Creating a new account with valid data","10543","Verify that a new account can be created with valid data","Meeting with friends CrossBrowserTest","Mon Aug 18 15:14:27 UTC 2025","broken","Mon Aug 18 15:14:38 UTC 2025","tests.ui.RegistrationTest","FireFox","tests.ui.RegistrationTest","checkCreateNewAccount"
"","0","shouldFetchUserByIdSuccessfully","Meeting with friends CrossBrowserTest","Mon Aug 18 15:13:46 UTC 2025","skipped","Mon Aug 18 15:13:46 UTC 2025","tests.api.TokenBasedAuthTest","Chrome","tests.api.TokenBasedAuthTest","shouldFetchUserByIdSuccessfully"
"","385","shouldReturnConflictWhenCreatingUserWithExistingEmail","Meeting with friends CrossBrowserTest","Mon Aug 18 15:14:40 UTC 2025","failed","Mon Aug 18 15:14:41 UTC 2025","tests.api.CreateUserTest","FireFox","tests.api.CreateUserTest","shouldReturnConflictWhenCreatingUserWithExistingEmail"
"Negative login check","442","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Aug 18 15:12:09 UTC 2025","broken","Mon Aug 18 15:12:10 UTC 2025","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkInvalidLogin"
"Check if user can login from home page","10289","Check if user can login from home page","Meeting with friends CrossBrowserTest","Mon Aug 18 15:12:25 UTC 2025","broken","Mon Aug 18 15:12:35 UTC 2025","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkValidLogin"
"Creating a new account with valid data","10635","Verify that a new account can be created with valid data","Meeting with friends CrossBrowserTest","Mon Aug 18 15:13:48 UTC 2025","broken","Mon Aug 18 15:13:59 UTC 2025","tests.ui.RegistrationTest","Edge","tests.ui.RegistrationTest","checkCreateNewAccount"
"","1","setUp","Meeting with friends CrossBrowserTest","Mon Aug 18 15:14:41 UTC 2025","failed","Mon Aug 18 15:14:41 UTC 2025","tests.api.TokenBasedAuthTest","FireFox","tests.api.TokenBasedAuthTest","setUp"
"Creating a new account with valid data","10619","Verify that a new account can be created with valid data","Meeting with friends CrossBrowserTest","Mon Aug 18 15:13:31 UTC 2025","broken","Mon Aug 18 15:13:42 UTC 2025","tests.ui.RegistrationTest","Chrome","tests.ui.RegistrationTest","checkCreateNewAccount"
"The test logs into the application, sets the geolocation, opens the event page, clicks on the map, and asserts that the map is displayed.","10663","This test verifies the functionality of opening the street map and checking its visibility.","Meeting with friends CrossBrowserTest","Mon Aug 18 15:13:15 UTC 2025","broken","Mon Aug 18 15:13:25 UTC 2025","tests.ui.EventMapTest","Edge","tests.ui.EventMapTest","checkMapMarker"
"Negative login check","508","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Aug 18 15:12:35 UTC 2025","broken","Mon Aug 18 15:12:36 UTC 2025","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkInvalidLogin"
"","1","shouldFetchUserByIdSuccessfully","Meeting with friends CrossBrowserTest","Mon Aug 18 15:14:41 UTC 2025","skipped","Mon Aug 18 15:14:41 UTC 2025","tests.api.TokenBasedAuthTest","FireFox","tests.api.TokenBasedAuthTest","shouldFetchUserByIdSuccessfully"
"The test logs into the application, sets the geolocation, opens the event page, clicks on the map, and asserts that the map is displayed.","10624","This test verifies the functionality of opening the street map and checking its visibility.","Meeting with friends CrossBrowserTest","Mon Aug 18 15:12:58 UTC 2025","broken","Mon Aug 18 15:13:08 UTC 2025","tests.ui.EventMapTest","Chrome","tests.ui.EventMapTest","checkMapMarker"
"Negative login check","887","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Aug 18 15:12:17 UTC 2025","broken","Mon Aug 18 15:12:18 UTC 2025","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkInvalidLogin"
"Negative login check","315","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Aug 18 15:12:02 UTC 2025","broken","Mon Aug 18 15:12:02 UTC 2025","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkInvalidLogin"
"Negative login check","424","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Aug 18 15:12:25 UTC 2025","broken","Mon Aug 18 15:12:25 UTC 2025","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkInvalidLogin"
