"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","135165","shouldReturnConflictWhenCreatingUserWithExistingEmail","Meeting with friends CrossBrowserTest","Mon Apr 20 16:15:29 UTC 2026","broken","Mon Apr 20 16:17:44 UTC 2026","tests.api.CreateUserTest","FireFox","tests.api.CreateUserTest","shouldReturnConflictWhenCreatingUserWithExistingEmail"
"","135166","shouldReturnConflictWhenCreatingUserWithExistingEmail","Meeting with friends CrossBrowserTest","Mon Apr 20 16:14:44 UTC 2026","broken","Mon Apr 20 16:16:59 UTC 2026","tests.api.CreateUserTest","Edge","tests.api.CreateUserTest","shouldReturnConflictWhenCreatingUserWithExistingEmail"
"Negative login check","675","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Apr 20 16:01:57 UTC 2026","broken","Mon Apr 20 16:01:57 UTC 2026","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkInvalidLogin"
"Negative login check","788","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Apr 20 16:01:33 UTC 2026","broken","Mon Apr 20 16:01:34 UTC 2026","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkInvalidLogin"
"Check if user can login from home page","10519","Check if user can login from home page","Meeting with friends CrossBrowserTest","Mon Apr 20 16:02:40 UTC 2026","broken","Mon Apr 20 16:02:50 UTC 2026","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkValidLogin"
"","0","setUp","Meeting with friends CrossBrowserTest","Mon Apr 20 16:19:14 UTC 2026","broken","Mon Apr 20 16:19:14 UTC 2026","tests.api.TokenBasedAuthTest","Chrome","tests.api.TokenBasedAuthTest","setUp"
"","135165","shouldCreateUserSuccessfully","Meeting with friends CrossBrowserTest","Mon Apr 20 16:08:43 UTC 2026","broken","Mon Apr 20 16:10:59 UTC 2026","tests.api.CreateUserTest","FireFox","tests.api.CreateUserTest","shouldCreateUserSuccessfully"
"","135166","shouldCreateUserSuccessfully","Meeting with friends CrossBrowserTest","Mon Apr 20 16:07:58 UTC 2026","broken","Mon Apr 20 16:10:14 UTC 2026","tests.api.CreateUserTest","Chrome","tests.api.CreateUserTest","shouldCreateUserSuccessfully"
"Negative login check","882","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Apr 20 16:01:33 UTC 2026","broken","Mon Apr 20 16:01:34 UTC 2026","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkInvalidLogin"
"Creating a new account with valid data","10762","Verify that a new account can be created with valid data","Meeting with friends CrossBrowserTest","Mon Apr 20 16:03:16 UTC 2026","broken","Mon Apr 20 16:03:27 UTC 2026","tests.ui.RegistrationTest","Chrome","tests.ui.RegistrationTest","checkCreateNewAccount"
"The test logs into the application, sets the geolocation, opens the event page, clicks on the map, and asserts that the map is displayed.","10636","This test verifies the functionality of opening the street map and checking its visibility.","Meeting with friends CrossBrowserTest","Mon Apr 20 16:02:42 UTC 2026","broken","Mon Apr 20 16:02:53 UTC 2026","tests.ui.EventMapTest","Chrome","tests.ui.EventMapTest","checkMapMarker"
"","0","shouldFetchUserByIdSuccessfully","Meeting with friends CrossBrowserTest","Mon Apr 20 16:19:59 UTC 2026","skipped","Mon Apr 20 16:19:59 UTC 2026","tests.api.TokenBasedAuthTest","FireFox","tests.api.TokenBasedAuthTest","shouldFetchUserByIdSuccessfully"
"","0","shouldFetchUserByIdSuccessfully","Meeting with friends CrossBrowserTest","Mon Apr 20 16:19:14 UTC 2026","skipped","Mon Apr 20 16:19:14 UTC 2026","tests.api.TokenBasedAuthTest","Chrome","tests.api.TokenBasedAuthTest","shouldFetchUserByIdSuccessfully"
"","0","setUp","Meeting with friends CrossBrowserTest","Mon Apr 20 16:19:59 UTC 2026","broken","Mon Apr 20 16:19:59 UTC 2026","tests.api.TokenBasedAuthTest","FireFox","tests.api.TokenBasedAuthTest","setUp"
"The test logs into the application, sets the geolocation, opens the event page, clicks on the map, and asserts that the map is displayed.","10853","This test verifies the functionality of opening the street map and checking its visibility.","Meeting with friends CrossBrowserTest","Mon Apr 20 16:02:44 UTC 2026","broken","Mon Apr 20 16:02:55 UTC 2026","tests.ui.EventMapTest","Edge","tests.ui.EventMapTest","checkMapMarker"
"Negative login check","829","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Apr 20 16:01:43 UTC 2026","broken","Mon Apr 20 16:01:44 UTC 2026","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkInvalidLogin"
"Check if user can login from home page","11024","Check if user can login from home page","Meeting with friends CrossBrowserTest","Mon Apr 20 16:02:08 UTC 2026","broken","Mon Apr 20 16:02:19 UTC 2026","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkValidLogin"
"Negative login check","699","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Apr 20 16:01:38 UTC 2026","broken","Mon Apr 20 16:01:39 UTC 2026","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkInvalidLogin"
"The test logs into the application, sets the geolocation, opens the event page, clicks on the map, and asserts that the map is displayed.","10582","This test verifies the functionality of opening the street map and checking its visibility.","Meeting with friends CrossBrowserTest","Mon Apr 20 16:03:22 UTC 2026","broken","Mon Apr 20 16:03:33 UTC 2026","tests.ui.EventMapTest","FireFox","tests.ui.EventMapTest","checkMapMarker"
"Check if user can login from home page","10918","Check if user can login from home page","Meeting with friends CrossBrowserTest","Mon Apr 20 16:02:10 UTC 2026","broken","Mon Apr 20 16:02:21 UTC 2026","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkValidLogin"
"","0","shouldFetchUserByIdSuccessfully","Meeting with friends CrossBrowserTest","Mon Apr 20 16:19:14 UTC 2026","skipped","Mon Apr 20 16:19:14 UTC 2026","tests.api.TokenBasedAuthTest","Edge","tests.api.TokenBasedAuthTest","shouldFetchUserByIdSuccessfully"
"","0","setUp","Meeting with friends CrossBrowserTest","Mon Apr 20 16:19:14 UTC 2026","broken","Mon Apr 20 16:19:14 UTC 2026","tests.api.TokenBasedAuthTest","Edge","tests.api.TokenBasedAuthTest","setUp"
"Creating a new account with valid data","11024","Verify that a new account can be created with valid data","Meeting with friends CrossBrowserTest","Mon Apr 20 16:03:19 UTC 2026","broken","Mon Apr 20 16:03:30 UTC 2026","tests.ui.RegistrationTest","Edge","tests.ui.RegistrationTest","checkCreateNewAccount"
"","135165","shouldReturnConflictWhenCreatingUserWithExistingEmail","Meeting with friends CrossBrowserTest","Mon Apr 20 16:14:44 UTC 2026","broken","Mon Apr 20 16:16:59 UTC 2026","tests.api.CreateUserTest","Chrome","tests.api.CreateUserTest","shouldReturnConflictWhenCreatingUserWithExistingEmail"
"Negative login check","777","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Apr 20 16:01:46 UTC 2026","broken","Mon Apr 20 16:01:47 UTC 2026","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkInvalidLogin"
"Creating a new account with valid data","10467","Verify that a new account can be created with valid data","Meeting with friends CrossBrowserTest","Mon Apr 20 16:04:02 UTC 2026","broken","Mon Apr 20 16:04:13 UTC 2026","tests.ui.RegistrationTest","FireFox","tests.ui.RegistrationTest","checkCreateNewAccount"
"Negative login check","819","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Apr 20 16:01:40 UTC 2026","broken","Mon Apr 20 16:01:40 UTC 2026","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkInvalidLogin"
"Negative login check","1171","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Apr 20 16:01:44 UTC 2026","broken","Mon Apr 20 16:01:45 UTC 2026","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkInvalidLogin"
"Negative login check","524","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Apr 20 16:02:09 UTC 2026","broken","Mon Apr 20 16:02:09 UTC 2026","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkInvalidLogin"
"","135165","shouldCreateUserSuccessfully","Meeting with friends CrossBrowserTest","Mon Apr 20 16:07:58 UTC 2026","broken","Mon Apr 20 16:10:14 UTC 2026","tests.api.CreateUserTest","Edge","tests.api.CreateUserTest","shouldCreateUserSuccessfully"
