"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","422","shouldReturnConflictWhenCreatingUserWithExistingEmail","Meeting with friends CrossBrowserTest","Mon May 12 15:13:10 GMT 2025","failed","Mon May 12 15:13:11 GMT 2025","tests.api.CreateUserTest","FireFox","tests.api.CreateUserTest","shouldReturnConflictWhenCreatingUserWithExistingEmail"
"Negative login check","1361","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon May 12 15:12:02 GMT 2025","passed","Mon May 12 15:12:03 GMT 2025","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkInvalidLogin"
"Check if user can login from home page","11290","Check if user can login from home page","Meeting with friends CrossBrowserTest","Mon May 12 15:12:20 GMT 2025","failed","Mon May 12 15:12:32 GMT 2025","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkValidLogin"
"Negative login check","1504","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon May 12 15:11:48 GMT 2025","passed","Mon May 12 15:11:49 GMT 2025","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkInvalidLogin"
"The test logs into the application, sets the geolocation, opens the event page, clicks on the map, and asserts that the map is displayed.","2219","This test verifies the functionality of opening the street map and checking its visibility.","Meeting with friends CrossBrowserTest","Mon May 12 15:13:00 GMT 2025","broken","Mon May 12 15:13:03 GMT 2025","tests.ui.EventMapTest","FireFox","tests.ui.EventMapTest","checkMapMarker"
"Check if user can login from home page","12882","Check if user can login from home page","Meeting with friends CrossBrowserTest","Mon May 12 15:12:32 GMT 2025","failed","Mon May 12 15:12:45 GMT 2025","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkValidLogin"
"Creating a new account with valid data","1337","Verify that a new account can be created with valid data","Meeting with friends CrossBrowserTest","Mon May 12 15:12:39 GMT 2025","passed","Mon May 12 15:12:40 GMT 2025","tests.ui.RegistrationTest","Chrome","tests.ui.RegistrationTest","checkCreateNewAccount"
"Creating a new account with valid data","2086","Verify that a new account can be created with valid data","Meeting with friends CrossBrowserTest","Mon May 12 15:12:57 GMT 2025","passed","Mon May 12 15:12:59 GMT 2025","tests.ui.RegistrationTest","Edge","tests.ui.RegistrationTest","checkCreateNewAccount"
"The test logs into the application, sets the geolocation, opens the event page, clicks on the map, and asserts that the map is displayed.","1389","This test verifies the functionality of opening the street map and checking its visibility.","Meeting with friends CrossBrowserTest","Mon May 12 15:12:54 GMT 2025","broken","Mon May 12 15:12:56 GMT 2025","tests.ui.EventMapTest","Edge","tests.ui.EventMapTest","checkMapMarker"
"Negative login check","2882","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon May 12 15:11:57 GMT 2025","passed","Mon May 12 15:12:00 GMT 2025","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkInvalidLogin"
"","211","shouldCreateUserSuccessfully","Meeting with friends CrossBrowserTest","Mon May 12 15:13:09 GMT 2025","failed","Mon May 12 15:13:09 GMT 2025","tests.api.CreateUserTest","FireFox","tests.api.CreateUserTest","shouldCreateUserSuccessfully"
"The test logs into the application, sets the geolocation, opens the event page, clicks on the map, and asserts that the map is displayed.","1342","This test verifies the functionality of opening the street map and checking its visibility.","Meeting with friends CrossBrowserTest","Mon May 12 15:12:37 GMT 2025","failed","Mon May 12 15:12:38 GMT 2025","tests.ui.EventMapTest","Chrome","tests.ui.EventMapTest","checkMapMarker"
"Negative login check","3152","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon May 12 15:11:49 GMT 2025","passed","Mon May 12 15:11:52 GMT 2025","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkInvalidLogin"
"Negative login check","1316","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon May 12 15:11:57 GMT 2025","passed","Mon May 12 15:11:58 GMT 2025","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkInvalidLogin"
"","470","shouldCreateUserSuccessfully","Meeting with friends CrossBrowserTest","Mon May 12 15:12:45 GMT 2025","failed","Mon May 12 15:12:45 GMT 2025","tests.api.CreateUserTest","Chrome","tests.api.CreateUserTest","shouldCreateUserSuccessfully"
"","123","shouldFetchUserByIdSuccessfully","Meeting with friends CrossBrowserTest","Mon May 12 15:13:06 GMT 2025","failed","Mon May 12 15:13:06 GMT 2025","tests.api.TokenBasedAuthTest","Edge","tests.api.TokenBasedAuthTest","shouldFetchUserByIdSuccessfully"
"","95","shouldFetchUserByIdSuccessfully","Meeting with friends CrossBrowserTest","Mon May 12 15:13:12 GMT 2025","failed","Mon May 12 15:13:12 GMT 2025","tests.api.TokenBasedAuthTest","FireFox","tests.api.TokenBasedAuthTest","shouldFetchUserByIdSuccessfully"
"Check if user can login from home page","11718","Check if user can login from home page","Meeting with friends CrossBrowserTest","Mon May 12 15:12:34 GMT 2025","failed","Mon May 12 15:12:46 GMT 2025","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkValidLogin"
"Negative login check","1420","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon May 12 15:11:53 GMT 2025","passed","Mon May 12 15:11:54 GMT 2025","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkInvalidLogin"
"","294","shouldCreateUserSuccessfully","Meeting with friends CrossBrowserTest","Mon May 12 15:13:01 GMT 2025","failed","Mon May 12 15:13:02 GMT 2025","tests.api.CreateUserTest","Edge","tests.api.CreateUserTest","shouldCreateUserSuccessfully"
"","672","shouldReturnConflictWhenCreatingUserWithExistingEmail","Meeting with friends CrossBrowserTest","Mon May 12 15:13:04 GMT 2025","failed","Mon May 12 15:13:04 GMT 2025","tests.api.CreateUserTest","Edge","tests.api.CreateUserTest","shouldReturnConflictWhenCreatingUserWithExistingEmail"
"","198","shouldFetchUserByIdSuccessfully","Meeting with friends CrossBrowserTest","Mon May 12 15:12:54 GMT 2025","failed","Mon May 12 15:12:54 GMT 2025","tests.api.TokenBasedAuthTest","Chrome","tests.api.TokenBasedAuthTest","shouldFetchUserByIdSuccessfully"
"Creating a new account with valid data","2685","Verify that a new account can be created with valid data","Meeting with friends CrossBrowserTest","Mon May 12 15:13:05 GMT 2025","passed","Mon May 12 15:13:08 GMT 2025","tests.ui.RegistrationTest","FireFox","tests.ui.RegistrationTest","checkCreateNewAccount"
"","1380","shouldReturnConflictWhenCreatingUserWithExistingEmail","Meeting with friends CrossBrowserTest","Mon May 12 15:12:48 GMT 2025","failed","Mon May 12 15:12:49 GMT 2025","tests.api.CreateUserTest","Chrome","tests.api.CreateUserTest","shouldReturnConflictWhenCreatingUserWithExistingEmail"
"Negative login check","1529","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon May 12 15:11:55 GMT 2025","passed","Mon May 12 15:11:57 GMT 2025","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkInvalidLogin"
"Negative login check","1344","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon May 12 15:12:05 GMT 2025","passed","Mon May 12 15:12:06 GMT 2025","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkInvalidLogin"
"Negative login check","1359","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon May 12 15:11:52 GMT 2025","passed","Mon May 12 15:11:54 GMT 2025","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkInvalidLogin"
