"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Negative login check","650","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Jun 30 15:12:21 GMT 2025","broken","Mon Jun 30 15:12:22 GMT 2025","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkInvalidLogin"
"","204","shouldCreateUserSuccessfully","Meeting with friends CrossBrowserTest","Mon Jun 30 15:14:40 GMT 2025","failed","Mon Jun 30 15:14:40 GMT 2025","tests.api.CreateUserTest","FireFox","tests.api.CreateUserTest","shouldCreateUserSuccessfully"
"","413","shouldCreateUserSuccessfully","Meeting with friends CrossBrowserTest","Mon Jun 30 15:13:53 GMT 2025","failed","Mon Jun 30 15:13:54 GMT 2025","tests.api.CreateUserTest","Chrome","tests.api.CreateUserTest","shouldCreateUserSuccessfully"
"Negative login check","686","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Jun 30 15:12:12 GMT 2025","broken","Mon Jun 30 15:12:13 GMT 2025","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkInvalidLogin"
"","152","shouldFetchUserByIdSuccessfully","Meeting with friends CrossBrowserTest","Mon Jun 30 15:13:58 GMT 2025","failed","Mon Jun 30 15:13:58 GMT 2025","tests.api.TokenBasedAuthTest","Chrome","tests.api.TokenBasedAuthTest","shouldFetchUserByIdSuccessfully"
"","1475","shouldReturnConflictWhenCreatingUserWithExistingEmail","Meeting with friends CrossBrowserTest","Mon Jun 30 15:14:24 GMT 2025","failed","Mon Jun 30 15:14:25 GMT 2025","tests.api.CreateUserTest","Edge","tests.api.CreateUserTest","shouldReturnConflictWhenCreatingUserWithExistingEmail"
"Negative login check","579","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Jun 30 15:12:34 GMT 2025","broken","Mon Jun 30 15:12:34 GMT 2025","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkInvalidLogin"
"","409","shouldCreateUserSuccessfully","Meeting with friends CrossBrowserTest","Mon Jun 30 15:14:22 GMT 2025","failed","Mon Jun 30 15:14:23 GMT 2025","tests.api.CreateUserTest","Edge","tests.api.CreateUserTest","shouldCreateUserSuccessfully"
"The test logs into the application, sets the geolocation, opens the event page, clicks on the map, and asserts that the map is displayed.","10697","This test verifies the functionality of opening the street map and checking its visibility.","Meeting with friends CrossBrowserTest","Mon Jun 30 15:13:01 GMT 2025","broken","Mon Jun 30 15:13:12 GMT 2025","tests.ui.EventMapTest","Chrome","tests.ui.EventMapTest","checkMapMarker"
"Creating a new account with valid data","10773","Verify that a new account can be created with valid data","Meeting with friends CrossBrowserTest","Mon Jun 30 15:14:09 GMT 2025","broken","Mon Jun 30 15:14:20 GMT 2025","tests.ui.RegistrationTest","Edge","tests.ui.RegistrationTest","checkCreateNewAccount"
"Negative login check","547","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Jun 30 15:12:20 GMT 2025","broken","Mon Jun 30 15:12:20 GMT 2025","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkInvalidLogin"
"Negative login check","395","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Jun 30 15:11:56 GMT 2025","broken","Mon Jun 30 15:11:57 GMT 2025","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkInvalidLogin"
"Check if user can login from home page","10982","Check if user can login from home page","Meeting with friends CrossBrowserTest","Mon Jun 30 15:12:27 GMT 2025","broken","Mon Jun 30 15:12:38 GMT 2025","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkValidLogin"
"Negative login check","406","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Jun 30 15:12:03 GMT 2025","broken","Mon Jun 30 15:12:03 GMT 2025","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkInvalidLogin"
"Creating a new account with valid data","10694","Verify that a new account can be created with valid data","Meeting with friends CrossBrowserTest","Mon Jun 30 15:13:34 GMT 2025","broken","Mon Jun 30 15:13:45 GMT 2025","tests.ui.RegistrationTest","Chrome","tests.ui.RegistrationTest","checkCreateNewAccount"
"Negative login check","626","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Jun 30 15:12:27 GMT 2025","broken","Mon Jun 30 15:12:28 GMT 2025","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkInvalidLogin"
"Creating a new account with valid data","10659","Verify that a new account can be created with valid data","Meeting with friends CrossBrowserTest","Mon Jun 30 15:14:28 GMT 2025","broken","Mon Jun 30 15:14:38 GMT 2025","tests.ui.RegistrationTest","FireFox","tests.ui.RegistrationTest","checkCreateNewAccount"
"Negative login check","472","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Jun 30 15:11:59 GMT 2025","broken","Mon Jun 30 15:12:00 GMT 2025","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkInvalidLogin"
"","397","shouldReturnConflictWhenCreatingUserWithExistingEmail","Meeting with friends CrossBrowserTest","Mon Jun 30 15:13:55 GMT 2025","failed","Mon Jun 30 15:13:55 GMT 2025","tests.api.CreateUserTest","Chrome","tests.api.CreateUserTest","shouldReturnConflictWhenCreatingUserWithExistingEmail"
