"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","135165","shouldCreateUserSuccessfully","Meeting with friends CrossBrowserTest","Mon Mar 03 15:18:26 GMT 2025","broken","Mon Mar 03 15:20:42 GMT 2025","tests.api.CreateUserTest","FireFox","tests.api.CreateUserTest","shouldCreateUserSuccessfully"
"Negative login check","11207","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Mar 03 15:12:38 GMT 2025","broken","Mon Mar 03 15:12:49 GMT 2025","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkInvalidLogin"
"The test logs into the application, sets the geolocation, opens the event page, clicks on the map, and asserts that the map is displayed.","2839","This test verifies the functionality of opening the street map and checking its visibility.","Meeting with friends CrossBrowserTest","Mon Mar 03 15:13:47 GMT 2025","broken","Mon Mar 03 15:13:50 GMT 2025","tests.ui.EventMapTest","FireFox","tests.ui.EventMapTest","checkMapMarker"
"","0","setUp","Meeting with friends CrossBrowserTest","Mon Mar 03 15:29:26 GMT 2025","broken","Mon Mar 03 15:29:26 GMT 2025","tests.api.TokenBasedAuthTest","Edge","tests.api.TokenBasedAuthTest","setUp"
"Negative login check","11275","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Mar 03 15:11:59 GMT 2025","broken","Mon Mar 03 15:12:11 GMT 2025","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkInvalidLogin"
"Negative login check","11364","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Mar 03 15:11:35 GMT 2025","broken","Mon Mar 03 15:11:47 GMT 2025","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkInvalidLogin"
"Negative login check","11174","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Mar 03 15:11:07 GMT 2025","broken","Mon Mar 03 15:11:18 GMT 2025","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkInvalidLogin"
"","0","setUp","Meeting with friends CrossBrowserTest","Mon Mar 03 15:29:42 GMT 2025","broken","Mon Mar 03 15:29:42 GMT 2025","tests.api.TokenBasedAuthTest","FireFox","tests.api.TokenBasedAuthTest","setUp"
"","0","shouldFetchUserByIdSuccessfully","Meeting with friends CrossBrowserTest","Mon Mar 03 15:29:42 GMT 2025","skipped","Mon Mar 03 15:29:42 GMT 2025","tests.api.TokenBasedAuthTest","FireFox","tests.api.TokenBasedAuthTest","shouldFetchUserByIdSuccessfully"
"","1","shouldFetchUserByIdSuccessfully","Meeting with friends CrossBrowserTest","Mon Mar 03 15:29:26 GMT 2025","skipped","Mon Mar 03 15:29:26 GMT 2025","tests.api.TokenBasedAuthTest","Edge","tests.api.TokenBasedAuthTest","shouldFetchUserByIdSuccessfully"
"","0","setUp","Meeting with friends CrossBrowserTest","Mon Mar 03 15:28:53 GMT 2025","broken","Mon Mar 03 15:28:53 GMT 2025","tests.api.TokenBasedAuthTest","Chrome","tests.api.TokenBasedAuthTest","setUp"
"Creating a new account with valid data","3119","Verify that a new account can be created with valid data","Meeting with friends CrossBrowserTest","Mon Mar 03 15:13:53 GMT 2025","passed","Mon Mar 03 15:13:56 GMT 2025","tests.ui.RegistrationTest","FireFox","tests.ui.RegistrationTest","checkCreateNewAccount"
"Check if user can login from home page","11408","Check if user can login from home page","Meeting with friends CrossBrowserTest","Mon Mar 03 15:12:46 GMT 2025","failed","Mon Mar 03 15:12:57 GMT 2025","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkValidLogin"
"","135166","shouldReturnConflictWhenCreatingUserWithExistingEmail","Meeting with friends CrossBrowserTest","Mon Mar 03 15:25:12 GMT 2025","broken","Mon Mar 03 15:27:27 GMT 2025","tests.api.CreateUserTest","FireFox","tests.api.CreateUserTest","shouldReturnConflictWhenCreatingUserWithExistingEmail"
"","135165","shouldReturnConflictWhenCreatingUserWithExistingEmail","Meeting with friends CrossBrowserTest","Mon Mar 03 15:24:23 GMT 2025","broken","Mon Mar 03 15:26:38 GMT 2025","tests.api.CreateUserTest","Chrome","tests.api.CreateUserTest","shouldReturnConflictWhenCreatingUserWithExistingEmail"
"Negative login check","11722","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Mar 03 15:11:20 GMT 2025","broken","Mon Mar 03 15:11:31 GMT 2025","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkInvalidLogin"
"Negative login check","10921","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Mar 03 15:11:51 GMT 2025","broken","Mon Mar 03 15:12:01 GMT 2025","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkInvalidLogin"
"Creating a new account with valid data","1766","Verify that a new account can be created with valid data","Meeting with friends CrossBrowserTest","Mon Mar 03 15:13:39 GMT 2025","passed","Mon Mar 03 15:13:40 GMT 2025","tests.ui.RegistrationTest","Edge","tests.ui.RegistrationTest","checkCreateNewAccount"
"Negative login check","11047","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Mar 03 15:11:00 GMT 2025","broken","Mon Mar 03 15:11:11 GMT 2025","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkInvalidLogin"
"Creating a new account with valid data","1495","Verify that a new account can be created with valid data","Meeting with friends CrossBrowserTest","Mon Mar 03 15:13:05 GMT 2025","passed","Mon Mar 03 15:13:06 GMT 2025","tests.ui.RegistrationTest","Chrome","tests.ui.RegistrationTest","checkCreateNewAccount"
