"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"The test logs into the application, sets the geolocation, opens the event page, clicks on the map, and asserts that the map is displayed.","1983","This test verifies the functionality of opening the street map and checking its visibility.","Meeting with friends CrossBrowserTest","Mon Feb 10 11:22:21 GMT 2025","passed","Mon Feb 10 11:22:23 GMT 2025","tests.EventMapTest","Chrome","tests.EventMapTest","checkMapMarker"
"Check if user can login from home page","1569","Check if user can login from home page","Meeting with friends CrossBrowserTest","Mon Feb 10 11:22:18 GMT 2025","passed","Mon Feb 10 11:22:20 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkValidLogin1"
"Negative login check","1490","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Feb 10 11:22:15 GMT 2025","passed","Mon Feb 10 11:22:17 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Negative login check","2960","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Feb 10 11:22:11 GMT 2025","passed","Mon Feb 10 11:22:14 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Negative login check","1386","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Feb 10 11:22:32 GMT 2025","passed","Mon Feb 10 11:22:34 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Negative login check","2311","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Feb 10 11:22:29 GMT 2025","passed","Mon Feb 10 11:22:31 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Negative login check","2647","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Feb 10 11:22:24 GMT 2025","passed","Mon Feb 10 11:22:27 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Negative login check","1554","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Feb 10 11:22:21 GMT 2025","passed","Mon Feb 10 11:22:22 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Negative login check","1437","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Feb 10 11:22:25 GMT 2025","passed","Mon Feb 10 11:22:27 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Check if user can login from home page","1994","Check if user can login from home page","Meeting with friends CrossBrowserTest","Mon Feb 10 11:22:35 GMT 2025","passed","Mon Feb 10 11:22:37 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkValidLogin1"
"Negative login check","1237","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Feb 10 11:22:17 GMT 2025","passed","Mon Feb 10 11:22:18 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Check if user can login from home page","3831","Check if user can login from home page","Meeting with friends CrossBrowserTest","Mon Feb 10 11:22:30 GMT 2025","passed","Mon Feb 10 11:22:34 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkValidLogin1"
"Negative login check","1466","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Feb 10 11:22:15 GMT 2025","passed","Mon Feb 10 11:22:16 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
