"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Negative login check","1427","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Jun 02 15:11:37 GMT 2025","passed","Mon Jun 02 15:11:38 GMT 2025","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkInvalidLogin"
"The test logs into the application, sets the geolocation, opens the event page, clicks on the map, and asserts that the map is displayed.","898","This test verifies the functionality of opening the street map and checking its visibility.","Meeting with friends CrossBrowserTest","Mon Jun 02 15:12:37 GMT 2025","broken","Mon Jun 02 15:12:38 GMT 2025","tests.ui.EventMapTest","Edge","tests.ui.EventMapTest","checkMapMarker"
"Creating a new account with valid data","2275","Verify that a new account can be created with valid data","Meeting with friends CrossBrowserTest","Mon Jun 02 15:12:59 GMT 2025","passed","Mon Jun 02 15:13:01 GMT 2025","tests.ui.RegistrationTest","FireFox","tests.ui.RegistrationTest","checkCreateNewAccount"
"","417","shouldReturnConflictWhenCreatingUserWithExistingEmail","Meeting with friends CrossBrowserTest","Mon Jun 02 15:12:28 GMT 2025","failed","Mon Jun 02 15:12:29 GMT 2025","tests.api.CreateUserTest","Chrome","tests.api.CreateUserTest","shouldReturnConflictWhenCreatingUserWithExistingEmail"
"Negative login check","1345","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Jun 02 15:11:43 GMT 2025","passed","Mon Jun 02 15:11:44 GMT 2025","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkInvalidLogin"
"Creating a new account with valid data","2244","Verify that a new account can be created with valid data","Meeting with friends CrossBrowserTest","Mon Jun 02 15:12:39 GMT 2025","passed","Mon Jun 02 15:12:42 GMT 2025","tests.ui.RegistrationTest","Edge","tests.ui.RegistrationTest","checkCreateNewAccount"
"","191","shouldFetchUserByIdSuccessfully","Meeting with friends CrossBrowserTest","Mon Jun 02 15:13:07 GMT 2025","failed","Mon Jun 02 15:13:08 GMT 2025","tests.api.TokenBasedAuthTest","FireFox","tests.api.TokenBasedAuthTest","shouldFetchUserByIdSuccessfully"
"","298","shouldCreateUserSuccessfully","Meeting with friends CrossBrowserTest","Mon Jun 02 15:12:27 GMT 2025","failed","Mon Jun 02 15:12:27 GMT 2025","tests.api.CreateUserTest","Chrome","tests.api.CreateUserTest","shouldCreateUserSuccessfully"
"","814","shouldReturnConflictWhenCreatingUserWithExistingEmail","Meeting with friends CrossBrowserTest","Mon Jun 02 15:13:05 GMT 2025","failed","Mon Jun 02 15:13:06 GMT 2025","tests.api.CreateUserTest","FireFox","tests.api.CreateUserTest","shouldReturnConflictWhenCreatingUserWithExistingEmail"
"Check if user can login from home page","11149","Check if user can login from home page","Meeting with friends CrossBrowserTest","Mon Jun 02 15:12:03 GMT 2025","failed","Mon Jun 02 15:12:14 GMT 2025","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkValidLogin"
"The test logs into the application, sets the geolocation, opens the event page, clicks on the map, and asserts that the map is displayed.","1696","This test verifies the functionality of opening the street map and checking its visibility.","Meeting with friends CrossBrowserTest","Mon Jun 02 15:12:19 GMT 2025","failed","Mon Jun 02 15:12:21 GMT 2025","tests.ui.EventMapTest","Chrome","tests.ui.EventMapTest","checkMapMarker"
"Negative login check","1559","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Jun 02 15:11:37 GMT 2025","passed","Mon Jun 02 15:11:39 GMT 2025","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkInvalidLogin"
"","693","shouldReturnConflictWhenCreatingUserWithExistingEmail","Meeting with friends CrossBrowserTest","Mon Jun 02 15:12:46 GMT 2025","failed","Mon Jun 02 15:12:46 GMT 2025","tests.api.CreateUserTest","Edge","tests.api.CreateUserTest","shouldReturnConflictWhenCreatingUserWithExistingEmail"
"Negative login check","2341","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Jun 02 15:11:32 GMT 2025","passed","Mon Jun 02 15:11:35 GMT 2025","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkInvalidLogin"
"Negative login check","1814","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Jun 02 15:11:45 GMT 2025","passed","Mon Jun 02 15:11:47 GMT 2025","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkInvalidLogin"
"Negative login check","1367","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Jun 02 15:11:35 GMT 2025","passed","Mon Jun 02 15:11:36 GMT 2025","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkInvalidLogin"
"","466","shouldCreateUserSuccessfully","Meeting with friends CrossBrowserTest","Mon Jun 02 15:12:43 GMT 2025","failed","Mon Jun 02 15:12:44 GMT 2025","tests.api.CreateUserTest","Edge","tests.api.CreateUserTest","shouldCreateUserSuccessfully"
"Negative login check","2509","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Jun 02 15:11:41 GMT 2025","passed","Mon Jun 02 15:11:44 GMT 2025","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkInvalidLogin"
"","116","shouldFetchUserByIdSuccessfully","Meeting with friends CrossBrowserTest","Mon Jun 02 15:12:48 GMT 2025","failed","Mon Jun 02 15:12:48 GMT 2025","tests.api.TokenBasedAuthTest","Edge","tests.api.TokenBasedAuthTest","shouldFetchUserByIdSuccessfully"
"Negative login check","1626","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Jun 02 15:11:49 GMT 2025","passed","Mon Jun 02 15:11:50 GMT 2025","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkInvalidLogin"
"","121","shouldFetchUserByIdSuccessfully","Meeting with friends CrossBrowserTest","Mon Jun 02 15:12:31 GMT 2025","failed","Mon Jun 02 15:12:31 GMT 2025","tests.api.TokenBasedAuthTest","Chrome","tests.api.TokenBasedAuthTest","shouldFetchUserByIdSuccessfully"
"Creating a new account with valid data","1522","Verify that a new account can be created with valid data","Meeting with friends CrossBrowserTest","Mon Jun 02 15:12:21 GMT 2025","passed","Mon Jun 02 15:12:23 GMT 2025","tests.ui.RegistrationTest","Chrome","tests.ui.RegistrationTest","checkCreateNewAccount"
"","310","shouldCreateUserSuccessfully","Meeting with friends CrossBrowserTest","Mon Jun 02 15:13:03 GMT 2025","failed","Mon Jun 02 15:13:03 GMT 2025","tests.api.CreateUserTest","FireFox","tests.api.CreateUserTest","shouldCreateUserSuccessfully"
"The test logs into the application, sets the geolocation, opens the event page, clicks on the map, and asserts that the map is displayed.","2495","This test verifies the functionality of opening the street map and checking its visibility.","Meeting with friends CrossBrowserTest","Mon Jun 02 15:12:53 GMT 2025","broken","Mon Jun 02 15:12:56 GMT 2025","tests.ui.EventMapTest","FireFox","tests.ui.EventMapTest","checkMapMarker"
"Check if user can login from home page","12879","Check if user can login from home page","Meeting with friends CrossBrowserTest","Mon Jun 02 15:12:25 GMT 2025","failed","Mon Jun 02 15:12:38 GMT 2025","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkValidLogin"
"Check if user can login from home page","11251","Check if user can login from home page","Meeting with friends CrossBrowserTest","Mon Jun 02 15:12:19 GMT 2025","failed","Mon Jun 02 15:12:30 GMT 2025","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkValidLogin"
"Negative login check","1337","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Jun 02 15:11:47 GMT 2025","passed","Mon Jun 02 15:11:49 GMT 2025","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkInvalidLogin"
