"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Negative login check","1485","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Apr 14 15:11:15 GMT 2025","passed","Mon Apr 14 15:11:16 GMT 2025","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkInvalidLogin"
"","542","shouldReturnConflictWhenCreatingUserWithExistingEmail","Meeting with friends CrossBrowserTest","Mon Apr 14 15:12:14 GMT 2025","failed","Mon Apr 14 15:12:14 GMT 2025","tests.api.CreateUserTest","Edge","tests.api.CreateUserTest","shouldReturnConflictWhenCreatingUserWithExistingEmail"
"Check if user can login from home page","11749","Check if user can login from home page","Meeting with friends CrossBrowserTest","Mon Apr 14 15:11:48 GMT 2025","failed","Mon Apr 14 15:12:00 GMT 2025","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkValidLogin"
"Creating a new account with valid data","1282","Verify that a new account can be created with valid data","Meeting with friends CrossBrowserTest","Mon Apr 14 15:11:49 GMT 2025","passed","Mon Apr 14 15:11:50 GMT 2025","tests.ui.RegistrationTest","Chrome","tests.ui.RegistrationTest","checkCreateNewAccount"
"Negative login check","1259","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Apr 14 15:11:03 GMT 2025","passed","Mon Apr 14 15:11:04 GMT 2025","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkInvalidLogin"
"","407","shouldFetchUserByIdSuccessfully","Meeting with friends CrossBrowserTest","Mon Apr 14 15:12:02 GMT 2025","passed","Mon Apr 14 15:12:02 GMT 2025","tests.api.TokenBasedAuthTest","Chrome","tests.api.TokenBasedAuthTest","shouldFetchUserByIdSuccessfully"
"","338","shouldFetchUserByIdSuccessfully","Meeting with friends CrossBrowserTest","Mon Apr 14 15:12:15 GMT 2025","passed","Mon Apr 14 15:12:15 GMT 2025","tests.api.TokenBasedAuthTest","Edge","tests.api.TokenBasedAuthTest","shouldFetchUserByIdSuccessfully"
"Negative login check","1282","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Apr 14 15:11:04 GMT 2025","passed","Mon Apr 14 15:11:06 GMT 2025","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkInvalidLogin"
"The test logs into the application, sets the geolocation, opens the event page, clicks on the map, and asserts that the map is displayed.","2896","This test verifies the functionality of opening the street map and checking its visibility.","Meeting with friends CrossBrowserTest","Mon Apr 14 15:12:27 GMT 2025","broken","Mon Apr 14 15:12:30 GMT 2025","tests.ui.EventMapTest","FireFox","tests.ui.EventMapTest","checkMapMarker"
"Check if user can login from home page","14076","Check if user can login from home page","Meeting with friends CrossBrowserTest","Mon Apr 14 15:11:59 GMT 2025","failed","Mon Apr 14 15:12:13 GMT 2025","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkValidLogin"
"","5980","shouldCreateUserSuccessfully","Meeting with friends CrossBrowserTest","Mon Apr 14 15:11:50 GMT 2025","passed","Mon Apr 14 15:11:56 GMT 2025","tests.api.CreateUserTest","Chrome","tests.api.CreateUserTest","shouldCreateUserSuccessfully"
