"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Negative login check","337","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Sep 22 15:12:07 UTC 2025","broken","Mon Sep 22 15:12:07 UTC 2025","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkInvalidLogin"
"Negative login check","298","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Sep 22 15:12:05 UTC 2025","broken","Mon Sep 22 15:12:05 UTC 2025","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkInvalidLogin"
"Creating a new account with valid data","10805","Verify that a new account can be created with valid data","Meeting with friends CrossBrowserTest","Mon Sep 22 15:14:08 UTC 2025","broken","Mon Sep 22 15:14:19 UTC 2025","tests.ui.RegistrationTest","Edge","tests.ui.RegistrationTest","checkCreateNewAccount"
"","0","shouldFetchUserByIdSuccessfully","Meeting with friends CrossBrowserTest","Mon Sep 22 15:14:50 UTC 2025","skipped","Mon Sep 22 15:14:50 UTC 2025","tests.api.TokenBasedAuthTest","FireFox","tests.api.TokenBasedAuthTest","shouldFetchUserByIdSuccessfully"
"Check if user can login from home page","10789","Check if user can login from home page","Meeting with friends CrossBrowserTest","Mon Sep 22 15:13:00 UTC 2025","broken","Mon Sep 22 15:13:11 UTC 2025","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkValidLogin"
"Negative login check","341","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Sep 22 15:12:09 UTC 2025","broken","Mon Sep 22 15:12:10 UTC 2025","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkInvalidLogin"
"Creating a new account with valid data","10538","Verify that a new account can be created with valid data","Meeting with friends CrossBrowserTest","Mon Sep 22 15:13:39 UTC 2025","broken","Mon Sep 22 15:13:49 UTC 2025","tests.ui.RegistrationTest","Chrome","tests.ui.RegistrationTest","checkCreateNewAccount"
"Negative login check","438","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Sep 22 15:12:29 UTC 2025","broken","Mon Sep 22 15:12:29 UTC 2025","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkInvalidLogin"
"","389","shouldReturnConflictWhenCreatingUserWithExistingEmail","Meeting with friends CrossBrowserTest","Mon Sep 22 15:13:53 UTC 2025","failed","Mon Sep 22 15:13:53 UTC 2025","tests.api.CreateUserTest","Chrome","tests.api.CreateUserTest","shouldReturnConflictWhenCreatingUserWithExistingEmail"
"","0","setUp","Meeting with friends CrossBrowserTest","Mon Sep 22 15:14:50 UTC 2025","failed","Mon Sep 22 15:14:50 UTC 2025","tests.api.TokenBasedAuthTest","FireFox","tests.api.TokenBasedAuthTest","setUp"
"Negative login check","782","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Sep 22 15:12:33 UTC 2025","broken","Mon Sep 22 15:12:33 UTC 2025","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkInvalidLogin"
"","0","shouldFetchUserByIdSuccessfully","Meeting with friends CrossBrowserTest","Mon Sep 22 15:13:53 UTC 2025","skipped","Mon Sep 22 15:13:53 UTC 2025","tests.api.TokenBasedAuthTest","Chrome","tests.api.TokenBasedAuthTest","shouldFetchUserByIdSuccessfully"
"","204","shouldCreateUserSuccessfully","Meeting with friends CrossBrowserTest","Mon Sep 22 15:14:49 UTC 2025","failed","Mon Sep 22 15:14:49 UTC 2025","tests.api.CreateUserTest","FireFox","tests.api.CreateUserTest","shouldCreateUserSuccessfully"
"","238","shouldCreateUserSuccessfully","Meeting with friends CrossBrowserTest","Mon Sep 22 15:13:51 UTC 2025","failed","Mon Sep 22 15:13:51 UTC 2025","tests.api.CreateUserTest","Chrome","tests.api.CreateUserTest","shouldCreateUserSuccessfully"
"The test logs into the application, sets the geolocation, opens the event page, clicks on the map, and asserts that the map is displayed.","10492","This test verifies the functionality of opening the street map and checking its visibility.","Meeting with friends CrossBrowserTest","Mon Sep 22 15:13:56 UTC 2025","broken","Mon Sep 22 15:14:06 UTC 2025","tests.ui.EventMapTest","FireFox","tests.ui.EventMapTest","checkMapMarker"
"Negative login check","299","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Sep 22 15:12:45 UTC 2025","broken","Mon Sep 22 15:12:45 UTC 2025","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkInvalidLogin"
