"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Creating a new account with valid data","1832","Verify that a new account can be created with valid data","Meeting with friends CrossBrowserTest","Mon Jun 09 15:12:37 GMT 2025","passed","Mon Jun 09 15:12:39 GMT 2025","tests.ui.RegistrationTest","Edge","tests.ui.RegistrationTest","checkCreateNewAccount"
"","224","shouldFetchUserByIdSuccessfully","Meeting with friends CrossBrowserTest","Mon Jun 09 15:12:48 GMT 2025","failed","Mon Jun 09 15:12:49 GMT 2025","tests.api.TokenBasedAuthTest","Edge","tests.api.TokenBasedAuthTest","shouldFetchUserByIdSuccessfully"
"Negative login check","1493","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Jun 09 15:11:42 GMT 2025","passed","Mon Jun 09 15:11:43 GMT 2025","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkInvalidLogin"
"Negative login check","2990","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Jun 09 15:11:16 GMT 2025","passed","Mon Jun 09 15:11:19 GMT 2025","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkInvalidLogin"
"Negative login check","1487","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Jun 09 15:11:32 GMT 2025","passed","Mon Jun 09 15:11:33 GMT 2025","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkInvalidLogin"
"Creating a new account with valid data","1310","Verify that a new account can be created with valid data","Meeting with friends CrossBrowserTest","Mon Jun 09 15:12:07 GMT 2025","passed","Mon Jun 09 15:12:08 GMT 2025","tests.ui.RegistrationTest","Chrome","tests.ui.RegistrationTest","checkCreateNewAccount"
"Negative login check","1743","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Jun 09 15:11:36 GMT 2025","passed","Mon Jun 09 15:11:38 GMT 2025","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkInvalidLogin"
"The test logs into the application, sets the geolocation, opens the event page, clicks on the map, and asserts that the map is displayed.","2714","This test verifies the functionality of opening the street map and checking its visibility.","Meeting with friends CrossBrowserTest","Mon Jun 09 15:12:42 GMT 2025","broken","Mon Jun 09 15:12:44 GMT 2025","tests.ui.EventMapTest","FireFox","tests.ui.EventMapTest","checkMapMarker"
"","793","shouldReturnConflictWhenCreatingUserWithExistingEmail","Meeting with friends CrossBrowserTest","Mon Jun 09 15:12:45 GMT 2025","failed","Mon Jun 09 15:12:45 GMT 2025","tests.api.CreateUserTest","Edge","tests.api.CreateUserTest","shouldReturnConflictWhenCreatingUserWithExistingEmail"
"Negative login check","3228","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Jun 09 15:11:37 GMT 2025","passed","Mon Jun 09 15:11:40 GMT 2025","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkInvalidLogin"
