"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Negative login check","538","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Mar 16 15:55:38 UTC 2026","broken","Mon Mar 16 15:55:39 UTC 2026","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkInvalidLogin"
"Creating a new account with valid data","10671","Verify that a new account can be created with valid data","Meeting with friends CrossBrowserTest","Mon Mar 16 15:57:16 UTC 2026","broken","Mon Mar 16 15:57:26 UTC 2026","tests.ui.RegistrationTest","Edge","tests.ui.RegistrationTest","checkCreateNewAccount"
"Negative login check","391","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Mar 16 15:55:44 UTC 2026","broken","Mon Mar 16 15:55:45 UTC 2026","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkInvalidLogin"
"","193","shouldCreateUserSuccessfully","Meeting with friends CrossBrowserTest","Mon Mar 16 15:57:27 UTC 2026","failed","Mon Mar 16 15:57:27 UTC 2026","tests.api.CreateUserTest","Edge","tests.api.CreateUserTest","shouldCreateUserSuccessfully"
"Check if user can login from home page","10913","Check if user can login from home page","Meeting with friends CrossBrowserTest","Mon Mar 16 15:55:07 UTC 2026","broken","Mon Mar 16 15:55:18 UTC 2026","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkValidLogin"
"Negative login check","313","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Mar 16 15:54:44 UTC 2026","broken","Mon Mar 16 15:54:44 UTC 2026","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkInvalidLogin"
"Negative login check","388","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Mar 16 15:55:11 UTC 2026","broken","Mon Mar 16 15:55:12 UTC 2026","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkInvalidLogin"
"Negative login check","602","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Mar 16 15:55:41 UTC 2026","broken","Mon Mar 16 15:55:42 UTC 2026","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkInvalidLogin"
"","0","shouldFetchUserByIdSuccessfully","Meeting with friends CrossBrowserTest","Mon Mar 16 15:57:29 UTC 2026","skipped","Mon Mar 16 15:57:29 UTC 2026","tests.api.TokenBasedAuthTest","Edge","tests.api.TokenBasedAuthTest","shouldFetchUserByIdSuccessfully"
"","647","shouldReturnConflictWhenCreatingUserWithExistingEmail","Meeting with friends CrossBrowserTest","Mon Mar 16 15:56:29 UTC 2026","failed","Mon Mar 16 15:56:29 UTC 2026","tests.api.CreateUserTest","Chrome","tests.api.CreateUserTest","shouldReturnConflictWhenCreatingUserWithExistingEmail"
"Check if user can login from home page","10502","Check if user can login from home page","Meeting with friends CrossBrowserTest","Mon Mar 16 15:56:05 UTC 2026","broken","Mon Mar 16 15:56:15 UTC 2026","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkValidLogin"
"","372","shouldReturnConflictWhenCreatingUserWithExistingEmail","Meeting with friends CrossBrowserTest","Mon Mar 16 15:57:28 UTC 2026","failed","Mon Mar 16 15:57:28 UTC 2026","tests.api.CreateUserTest","Edge","tests.api.CreateUserTest","shouldReturnConflictWhenCreatingUserWithExistingEmail"
"Negative login check","381","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Mar 16 15:55:22 UTC 2026","broken","Mon Mar 16 15:55:23 UTC 2026","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkInvalidLogin"
"","0","setUp","Meeting with friends CrossBrowserTest","Mon Mar 16 15:56:30 UTC 2026","failed","Mon Mar 16 15:56:30 UTC 2026","tests.api.TokenBasedAuthTest","Chrome","tests.api.TokenBasedAuthTest","setUp"
"","0","setUp","Meeting with friends CrossBrowserTest","Mon Mar 16 15:57:39 UTC 2026","failed","Mon Mar 16 15:57:39 UTC 2026","tests.api.TokenBasedAuthTest","FireFox","tests.api.TokenBasedAuthTest","setUp"
"","0","shouldFetchUserByIdSuccessfully","Meeting with friends CrossBrowserTest","Mon Mar 16 15:57:39 UTC 2026","skipped","Mon Mar 16 15:57:39 UTC 2026","tests.api.TokenBasedAuthTest","FireFox","tests.api.TokenBasedAuthTest","shouldFetchUserByIdSuccessfully"
"","382","shouldReturnConflictWhenCreatingUserWithExistingEmail","Meeting with friends CrossBrowserTest","Mon Mar 16 15:57:38 UTC 2026","failed","Mon Mar 16 15:57:39 UTC 2026","tests.api.CreateUserTest","FireFox","tests.api.CreateUserTest","shouldReturnConflictWhenCreatingUserWithExistingEmail"
