"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Negative login check","467","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Jul 14 15:12:48 GMT 2025","broken","Mon Jul 14 15:12:49 GMT 2025","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkInvalidLogin"
"Negative login check","623","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Jul 14 15:12:57 GMT 2025","broken","Mon Jul 14 15:12:57 GMT 2025","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkInvalidLogin"
"The test logs into the application, sets the geolocation, opens the event page, clicks on the map, and asserts that the map is displayed.","10494","This test verifies the functionality of opening the street map and checking its visibility.","Meeting with friends CrossBrowserTest","Mon Jul 14 15:14:21 GMT 2025","broken","Mon Jul 14 15:14:31 GMT 2025","tests.ui.EventMapTest","FireFox","tests.ui.EventMapTest","checkMapMarker"
"Negative login check","286","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Jul 14 15:12:25 GMT 2025","broken","Mon Jul 14 15:12:25 GMT 2025","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkInvalidLogin"
"The test logs into the application, sets the geolocation, opens the event page, clicks on the map, and asserts that the map is displayed.","10670","This test verifies the functionality of opening the street map and checking its visibility.","Meeting with friends CrossBrowserTest","Mon Jul 14 15:13:28 GMT 2025","broken","Mon Jul 14 15:13:38 GMT 2025","tests.ui.EventMapTest","Chrome","tests.ui.EventMapTest","checkMapMarker"
"","1","shouldFetchUserByIdSuccessfully","Meeting with friends CrossBrowserTest","Mon Jul 14 15:14:17 GMT 2025","skipped","Mon Jul 14 15:14:17 GMT 2025","tests.api.TokenBasedAuthTest","Chrome","tests.api.TokenBasedAuthTest","shouldFetchUserByIdSuccessfully"
"","402","shouldReturnConflictWhenCreatingUserWithExistingEmail","Meeting with friends CrossBrowserTest","Mon Jul 14 15:14:39 GMT 2025","failed","Mon Jul 14 15:14:39 GMT 2025","tests.api.CreateUserTest","Edge","tests.api.CreateUserTest","shouldReturnConflictWhenCreatingUserWithExistingEmail"
"Negative login check","399","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Jul 14 15:12:44 GMT 2025","broken","Mon Jul 14 15:12:44 GMT 2025","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkInvalidLogin"
"Check if user can login from home page","10661","Check if user can login from home page","Meeting with friends CrossBrowserTest","Mon Jul 14 15:13:17 GMT 2025","broken","Mon Jul 14 15:13:28 GMT 2025","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkValidLogin"
"Check if user can login from home page","10569","Check if user can login from home page","Meeting with friends CrossBrowserTest","Mon Jul 14 15:12:54 GMT 2025","broken","Mon Jul 14 15:13:04 GMT 2025","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkValidLogin"
"","1","setUp","Meeting with friends CrossBrowserTest","Mon Jul 14 15:14:17 GMT 2025","failed","Mon Jul 14 15:14:17 GMT 2025","tests.api.TokenBasedAuthTest","Chrome","tests.api.TokenBasedAuthTest","setUp"
"","198","shouldCreateUserSuccessfully","Meeting with friends CrossBrowserTest","Mon Jul 14 15:15:13 GMT 2025","failed","Mon Jul 14 15:15:13 GMT 2025","tests.api.CreateUserTest","FireFox","tests.api.CreateUserTest","shouldCreateUserSuccessfully"
"Creating a new account with valid data","10625","Verify that a new account can be created with valid data","Meeting with friends CrossBrowserTest","Mon Jul 14 15:14:02 GMT 2025","broken","Mon Jul 14 15:14:12 GMT 2025","tests.ui.RegistrationTest","Chrome","tests.ui.RegistrationTest","checkCreateNewAccount"
"","291","shouldCreateUserSuccessfully","Meeting with friends CrossBrowserTest","Mon Jul 14 15:14:15 GMT 2025","failed","Mon Jul 14 15:14:15 GMT 2025","tests.api.CreateUserTest","Chrome","tests.api.CreateUserTest","shouldCreateUserSuccessfully"
"Negative login check","744","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Jul 14 15:13:08 GMT 2025","broken","Mon Jul 14 15:13:09 GMT 2025","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkInvalidLogin"
"Negative login check","278","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Jul 14 15:12:30 GMT 2025","broken","Mon Jul 14 15:12:30 GMT 2025","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkInvalidLogin"
"","185","shouldCreateUserSuccessfully","Meeting with friends CrossBrowserTest","Mon Jul 14 15:14:38 GMT 2025","failed","Mon Jul 14 15:14:38 GMT 2025","tests.api.CreateUserTest","Edge","tests.api.CreateUserTest","shouldCreateUserSuccessfully"
"The test logs into the application, sets the geolocation, opens the event page, clicks on the map, and asserts that the map is displayed.","10820","This test verifies the functionality of opening the street map and checking its visibility.","Meeting with friends CrossBrowserTest","Mon Jul 14 15:13:52 GMT 2025","broken","Mon Jul 14 15:14:03 GMT 2025","tests.ui.EventMapTest","Edge","tests.ui.EventMapTest","checkMapMarker"
