"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Check if user can login from home page","10702","Check if user can login from home page","Meeting with friends CrossBrowserTest","Mon Nov 10 15:13:27 UTC 2025","broken","Mon Nov 10 15:13:38 UTC 2025","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkValidLogin"
"The test logs into the application, sets the geolocation, opens the event page, clicks on the map, and asserts that the map is displayed.","10581","This test verifies the functionality of opening the street map and checking its visibility.","Meeting with friends CrossBrowserTest","Mon Nov 10 15:14:00 UTC 2025","broken","Mon Nov 10 15:14:11 UTC 2025","tests.ui.EventMapTest","Edge","tests.ui.EventMapTest","checkMapMarker"
"","481","shouldCreateUserSuccessfully","Meeting with friends CrossBrowserTest","Mon Nov 10 15:14:26 UTC 2025","failed","Mon Nov 10 15:14:26 UTC 2025","tests.api.CreateUserTest","Chrome","tests.api.CreateUserTest","shouldCreateUserSuccessfully"
"","400","shouldReturnConflictWhenCreatingUserWithExistingEmail","Meeting with friends CrossBrowserTest","Mon Nov 10 15:14:28 UTC 2025","failed","Mon Nov 10 15:14:28 UTC 2025","tests.api.CreateUserTest","Chrome","tests.api.CreateUserTest","shouldReturnConflictWhenCreatingUserWithExistingEmail"
"","1","shouldFetchUserByIdSuccessfully","Meeting with friends CrossBrowserTest","Mon Nov 10 15:15:16 UTC 2025","skipped","Mon Nov 10 15:15:16 UTC 2025","tests.api.TokenBasedAuthTest","FireFox","tests.api.TokenBasedAuthTest","shouldFetchUserByIdSuccessfully"
"Creating a new account with valid data","10670","Verify that a new account can be created with valid data","Meeting with friends CrossBrowserTest","Mon Nov 10 15:14:34 UTC 2025","broken","Mon Nov 10 15:14:45 UTC 2025","tests.ui.RegistrationTest","Edge","tests.ui.RegistrationTest","checkCreateNewAccount"
"Negative login check","449","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Nov 10 15:12:59 UTC 2025","broken","Mon Nov 10 15:13:00 UTC 2025","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkInvalidLogin"
"Creating a new account with valid data","10508","Verify that a new account can be created with valid data","Meeting with friends CrossBrowserTest","Mon Nov 10 15:15:03 UTC 2025","broken","Mon Nov 10 15:15:13 UTC 2025","tests.ui.RegistrationTest","FireFox","tests.ui.RegistrationTest","checkCreateNewAccount"
"The test logs into the application, sets the geolocation, opens the event page, clicks on the map, and asserts that the map is displayed.","10585","This test verifies the functionality of opening the street map and checking its visibility.","Meeting with friends CrossBrowserTest","Mon Nov 10 15:13:40 UTC 2025","broken","Mon Nov 10 15:13:50 UTC 2025","tests.ui.EventMapTest","Chrome","tests.ui.EventMapTest","checkMapMarker"
"","436","shouldReturnConflictWhenCreatingUserWithExistingEmail","Meeting with friends CrossBrowserTest","Mon Nov 10 15:15:16 UTC 2025","failed","Mon Nov 10 15:15:16 UTC 2025","tests.api.CreateUserTest","FireFox","tests.api.CreateUserTest","shouldReturnConflictWhenCreatingUserWithExistingEmail"
"","406","shouldReturnConflictWhenCreatingUserWithExistingEmail","Meeting with friends CrossBrowserTest","Mon Nov 10 15:14:47 UTC 2025","failed","Mon Nov 10 15:14:47 UTC 2025","tests.api.CreateUserTest","Edge","tests.api.CreateUserTest","shouldReturnConflictWhenCreatingUserWithExistingEmail"
"","0","setUp","Meeting with friends CrossBrowserTest","Mon Nov 10 15:14:28 UTC 2025","failed","Mon Nov 10 15:14:28 UTC 2025","tests.api.TokenBasedAuthTest","Chrome","tests.api.TokenBasedAuthTest","setUp"
"Negative login check","381","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Nov 10 15:12:37 UTC 2025","broken","Mon Nov 10 15:12:37 UTC 2025","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkInvalidLogin"
"","187","shouldCreateUserSuccessfully","Meeting with friends CrossBrowserTest","Mon Nov 10 15:15:15 UTC 2025","failed","Mon Nov 10 15:15:15 UTC 2025","tests.api.CreateUserTest","FireFox","tests.api.CreateUserTest","shouldCreateUserSuccessfully"
"Negative login check","406","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Nov 10 15:12:40 UTC 2025","broken","Mon Nov 10 15:12:40 UTC 2025","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkInvalidLogin"
"","1","shouldFetchUserByIdSuccessfully","Meeting with friends CrossBrowserTest","Mon Nov 10 15:14:28 UTC 2025","skipped","Mon Nov 10 15:14:28 UTC 2025","tests.api.TokenBasedAuthTest","Chrome","tests.api.TokenBasedAuthTest","shouldFetchUserByIdSuccessfully"
"Creating a new account with valid data","10654","Verify that a new account can be created with valid data","Meeting with friends CrossBrowserTest","Mon Nov 10 15:14:13 UTC 2025","broken","Mon Nov 10 15:14:23 UTC 2025","tests.ui.RegistrationTest","Chrome","tests.ui.RegistrationTest","checkCreateNewAccount"
"Negative login check","430","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Nov 10 15:12:42 UTC 2025","broken","Mon Nov 10 15:12:43 UTC 2025","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkInvalidLogin"
