"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","199","shouldCreateUserSuccessfully","Meeting with friends CrossBrowserTest","Mon Dec 08 15:15:29 UTC 2025","failed","Mon Dec 08 15:15:30 UTC 2025","tests.api.CreateUserTest","Edge","tests.api.CreateUserTest","shouldCreateUserSuccessfully"
"","0","setUp","Meeting with friends CrossBrowserTest","Mon Dec 08 15:16:08 UTC 2025","failed","Mon Dec 08 15:16:08 UTC 2025","tests.api.TokenBasedAuthTest","FireFox","tests.api.TokenBasedAuthTest","setUp"
"Negative login check","683","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Dec 08 15:13:26 UTC 2025","broken","Mon Dec 08 15:13:26 UTC 2025","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkInvalidLogin"
"","0","setUp","Meeting with friends CrossBrowserTest","Mon Dec 08 15:15:18 UTC 2025","failed","Mon Dec 08 15:15:18 UTC 2025","tests.api.TokenBasedAuthTest","Chrome","tests.api.TokenBasedAuthTest","setUp"
"","174","shouldCreateUserSuccessfully","Meeting with friends CrossBrowserTest","Mon Dec 08 15:15:17 UTC 2025","failed","Mon Dec 08 15:15:17 UTC 2025","tests.api.CreateUserTest","Chrome","tests.api.CreateUserTest","shouldCreateUserSuccessfully"
"Negative login check","536","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Dec 08 15:13:33 UTC 2025","broken","Mon Dec 08 15:13:33 UTC 2025","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkInvalidLogin"
"Check if user can login from home page","10802","Check if user can login from home page","Meeting with friends CrossBrowserTest","Mon Dec 08 15:14:10 UTC 2025","broken","Mon Dec 08 15:14:21 UTC 2025","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkValidLogin"
"Negative login check","496","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Dec 08 15:13:50 UTC 2025","broken","Mon Dec 08 15:13:51 UTC 2025","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkInvalidLogin"
"The test logs into the application, sets the geolocation, opens the event page, clicks on the map, and asserts that the map is displayed.","10818","This test verifies the functionality of opening the street map and checking its visibility.","Meeting with friends CrossBrowserTest","Mon Dec 08 15:14:44 UTC 2025","broken","Mon Dec 08 15:14:55 UTC 2025","tests.ui.EventMapTest","Edge","tests.ui.EventMapTest","checkMapMarker"
"Negative login check","609","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Dec 08 15:13:29 UTC 2025","broken","Mon Dec 08 15:13:30 UTC 2025","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkInvalidLogin"
