"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","shouldFetchUserByIdSuccessfully","Meeting with friends CrossBrowserTest","Mon Nov 24 15:15:06 UTC 2025","skipped","Mon Nov 24 15:15:06 UTC 2025","tests.api.TokenBasedAuthTest","Chrome","tests.api.TokenBasedAuthTest","shouldFetchUserByIdSuccessfully"
"Negative login check","461","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Nov 24 15:13:15 UTC 2025","broken","Mon Nov 24 15:13:15 UTC 2025","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkInvalidLogin"
"Creating a new account with valid data","10478","Verify that a new account can be created with valid data","Meeting with friends CrossBrowserTest","Mon Nov 24 15:15:40 UTC 2025","broken","Mon Nov 24 15:15:51 UTC 2025","tests.ui.RegistrationTest","FireFox","tests.ui.RegistrationTest","checkCreateNewAccount"
"Creating a new account with valid data","13223","Verify that a new account can be created with valid data","Meeting with friends CrossBrowserTest","Mon Nov 24 15:15:04 UTC 2025","broken","Mon Nov 24 15:15:18 UTC 2025","tests.ui.RegistrationTest","Edge","tests.ui.RegistrationTest","checkCreateNewAccount"
"Check if user can login from home page","10459","Check if user can login from home page","Meeting with friends CrossBrowserTest","Mon Nov 24 15:14:14 UTC 2025","broken","Mon Nov 24 15:14:24 UTC 2025","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkValidLogin"
"Negative login check","462","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Nov 24 15:13:18 UTC 2025","broken","Mon Nov 24 15:13:18 UTC 2025","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkInvalidLogin"
"","111","shouldCreateUserSuccessfully","Meeting with friends CrossBrowserTest","Mon Nov 24 15:15:52 UTC 2025","failed","Mon Nov 24 15:15:52 UTC 2025","tests.api.CreateUserTest","FireFox","tests.api.CreateUserTest","shouldCreateUserSuccessfully"
"The test logs into the application, sets the geolocation, opens the event page, clicks on the map, and asserts that the map is displayed.","13559","This test verifies the functionality of opening the street map and checking its visibility.","Meeting with friends CrossBrowserTest","Mon Nov 24 15:14:57 UTC 2025","broken","Mon Nov 24 15:15:11 UTC 2025","tests.ui.EventMapTest","FireFox","tests.ui.EventMapTest","checkMapMarker"
"Creating a new account with valid data","14934","Verify that a new account can be created with valid data","Meeting with friends CrossBrowserTest","Mon Nov 24 15:14:48 UTC 2025","broken","Mon Nov 24 15:15:03 UTC 2025","tests.ui.RegistrationTest","Chrome","tests.ui.RegistrationTest","checkCreateNewAccount"
"","207","shouldReturnConflictWhenCreatingUserWithExistingEmail","Meeting with friends CrossBrowserTest","Mon Nov 24 15:15:53 UTC 2025","failed","Mon Nov 24 15:15:53 UTC 2025","tests.api.CreateUserTest","FireFox","tests.api.CreateUserTest","shouldReturnConflictWhenCreatingUserWithExistingEmail"
"The test logs into the application, sets the geolocation, opens the event page, clicks on the map, and asserts that the map is displayed.","10780","This test verifies the functionality of opening the street map and checking its visibility.","Meeting with friends CrossBrowserTest","Mon Nov 24 15:14:12 UTC 2025","broken","Mon Nov 24 15:14:23 UTC 2025","tests.ui.EventMapTest","Chrome","tests.ui.EventMapTest","checkMapMarker"
"","0","setUp","Meeting with friends CrossBrowserTest","Mon Nov 24 15:15:53 UTC 2025","failed","Mon Nov 24 15:15:53 UTC 2025","tests.api.TokenBasedAuthTest","FireFox","tests.api.TokenBasedAuthTest","setUp"
"Negative login check","397","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Nov 24 15:13:22 UTC 2025","broken","Mon Nov 24 15:13:22 UTC 2025","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkInvalidLogin"
"Negative login check","488","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Nov 24 15:13:21 UTC 2025","broken","Mon Nov 24 15:13:22 UTC 2025","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkInvalidLogin"
"Negative login check","407","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Nov 24 15:13:43 UTC 2025","broken","Mon Nov 24 15:13:44 UTC 2025","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkInvalidLogin"
"Negative login check","456","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Nov 24 15:13:12 UTC 2025","broken","Mon Nov 24 15:13:12 UTC 2025","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkInvalidLogin"
"","0","shouldFetchUserByIdSuccessfully","Meeting with friends CrossBrowserTest","Mon Nov 24 15:15:19 UTC 2025","skipped","Mon Nov 24 15:15:19 UTC 2025","tests.api.TokenBasedAuthTest","Edge","tests.api.TokenBasedAuthTest","shouldFetchUserByIdSuccessfully"
"","227","shouldReturnConflictWhenCreatingUserWithExistingEmail","Meeting with friends CrossBrowserTest","Mon Nov 24 15:15:06 UTC 2025","failed","Mon Nov 24 15:15:06 UTC 2025","tests.api.CreateUserTest","Chrome","tests.api.CreateUserTest","shouldReturnConflictWhenCreatingUserWithExistingEmail"
"","1","setUp","Meeting with friends CrossBrowserTest","Mon Nov 24 15:15:06 UTC 2025","failed","Mon Nov 24 15:15:06 UTC 2025","tests.api.TokenBasedAuthTest","Chrome","tests.api.TokenBasedAuthTest","setUp"
"Check if user can login from home page","10792","Check if user can login from home page","Meeting with friends CrossBrowserTest","Mon Nov 24 15:13:39 UTC 2025","broken","Mon Nov 24 15:13:50 UTC 2025","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkValidLogin"
"Negative login check","617","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Nov 24 15:13:25 UTC 2025","broken","Mon Nov 24 15:13:26 UTC 2025","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkInvalidLogin"
"","173","shouldCreateUserSuccessfully","Meeting with friends CrossBrowserTest","Mon Nov 24 15:15:05 UTC 2025","failed","Mon Nov 24 15:15:05 UTC 2025","tests.api.CreateUserTest","Chrome","tests.api.CreateUserTest","shouldCreateUserSuccessfully"
"","0","shouldFetchUserByIdSuccessfully","Meeting with friends CrossBrowserTest","Mon Nov 24 15:15:53 UTC 2025","skipped","Mon Nov 24 15:15:53 UTC 2025","tests.api.TokenBasedAuthTest","FireFox","tests.api.TokenBasedAuthTest","shouldFetchUserByIdSuccessfully"
"Negative login check","433","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Nov 24 15:13:33 UTC 2025","broken","Mon Nov 24 15:13:33 UTC 2025","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkInvalidLogin"
"","115","shouldCreateUserSuccessfully","Meeting with friends CrossBrowserTest","Mon Nov 24 15:15:18 UTC 2025","failed","Mon Nov 24 15:15:18 UTC 2025","tests.api.CreateUserTest","Edge","tests.api.CreateUserTest","shouldCreateUserSuccessfully"
"Check if user can login from home page","10626","Check if user can login from home page","Meeting with friends CrossBrowserTest","Mon Nov 24 15:13:49 UTC 2025","broken","Mon Nov 24 15:13:59 UTC 2025","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkValidLogin"
"Negative login check","400","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Nov 24 15:13:09 UTC 2025","broken","Mon Nov 24 15:13:09 UTC 2025","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkInvalidLogin"
"","221","shouldReturnConflictWhenCreatingUserWithExistingEmail","Meeting with friends CrossBrowserTest","Mon Nov 24 15:15:19 UTC 2025","failed","Mon Nov 24 15:15:19 UTC 2025","tests.api.CreateUserTest","Edge","tests.api.CreateUserTest","shouldReturnConflictWhenCreatingUserWithExistingEmail"
"","0","setUp","Meeting with friends CrossBrowserTest","Mon Nov 24 15:15:19 UTC 2025","failed","Mon Nov 24 15:15:19 UTC 2025","tests.api.TokenBasedAuthTest","Edge","tests.api.TokenBasedAuthTest","setUp"
"The test logs into the application, sets the geolocation, opens the event page, clicks on the map, and asserts that the map is displayed.","10816","This test verifies the functionality of opening the street map and checking its visibility.","Meeting with friends CrossBrowserTest","Mon Nov 24 15:14:23 UTC 2025","broken","Mon Nov 24 15:14:34 UTC 2025","tests.ui.EventMapTest","Edge","tests.ui.EventMapTest","checkMapMarker"
