"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","shouldFetchUserByIdSuccessfully","Meeting with friends CrossBrowserTest","Mon Oct 06 15:13:13 UTC 2025","skipped","Mon Oct 06 15:13:13 UTC 2025","tests.api.TokenBasedAuthTest","Chrome","tests.api.TokenBasedAuthTest","shouldFetchUserByIdSuccessfully"
"The test logs into the application, sets the geolocation, opens the event page, clicks on the map, and asserts that the map is displayed.","10723","This test verifies the functionality of opening the street map and checking its visibility.","Meeting with friends CrossBrowserTest","Mon Oct 06 15:12:43 UTC 2025","broken","Mon Oct 06 15:12:54 UTC 2025","tests.ui.EventMapTest","Edge","tests.ui.EventMapTest","checkMapMarker"
"","196","shouldReturnConflictWhenCreatingUserWithExistingEmail","Meeting with friends CrossBrowserTest","Mon Oct 06 15:14:02 UTC 2025","failed","Mon Oct 06 15:14:03 UTC 2025","tests.api.CreateUserTest","FireFox","tests.api.CreateUserTest","shouldReturnConflictWhenCreatingUserWithExistingEmail"
"The test logs into the application, sets the geolocation, opens the event page, clicks on the map, and asserts that the map is displayed.","10714","This test verifies the functionality of opening the street map and checking its visibility.","Meeting with friends CrossBrowserTest","Mon Oct 06 15:12:25 UTC 2025","broken","Mon Oct 06 15:12:36 UTC 2025","tests.ui.EventMapTest","Chrome","tests.ui.EventMapTest","checkMapMarker"
"","0","setUp","Meeting with friends CrossBrowserTest","Mon Oct 06 15:13:30 UTC 2025","failed","Mon Oct 06 15:13:30 UTC 2025","tests.api.TokenBasedAuthTest","Edge","tests.api.TokenBasedAuthTest","setUp"
"","0","shouldFetchUserByIdSuccessfully","Meeting with friends CrossBrowserTest","Mon Oct 06 15:13:30 UTC 2025","skipped","Mon Oct 06 15:13:30 UTC 2025","tests.api.TokenBasedAuthTest","Edge","tests.api.TokenBasedAuthTest","shouldFetchUserByIdSuccessfully"
"Negative login check","548","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Oct 06 15:11:22 UTC 2025","broken","Mon Oct 06 15:11:23 UTC 2025","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkInvalidLogin"
"","0","shouldFetchUserByIdSuccessfully","Meeting with friends CrossBrowserTest","Mon Oct 06 15:14:03 UTC 2025","skipped","Mon Oct 06 15:14:03 UTC 2025","tests.api.TokenBasedAuthTest","FireFox","tests.api.TokenBasedAuthTest","shouldFetchUserByIdSuccessfully"
"Check if user can login from home page","10767","Check if user can login from home page","Meeting with friends CrossBrowserTest","Mon Oct 06 15:12:29 UTC 2025","broken","Mon Oct 06 15:12:40 UTC 2025","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkValidLogin"
"Negative login check","566","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Oct 06 15:11:25 UTC 2025","broken","Mon Oct 06 15:11:26 UTC 2025","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkInvalidLogin"
