"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Check if user can login from home page","3177","Check if user can login from home page","Meeting with friends CrossBrowserTest","Mon Mar 10 15:11:51 GMT 2025","passed","Mon Mar 10 15:11:55 GMT 2025","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkValidLogin"
"","1307","shouldReturnConflictWhenCreatingUserWithExistingEmail","Meeting with friends CrossBrowserTest","Mon Mar 10 15:12:19 GMT 2025","failed","Mon Mar 10 15:12:20 GMT 2025","tests.api.CreateUserTest","FireFox","tests.api.CreateUserTest","shouldReturnConflictWhenCreatingUserWithExistingEmail"
"Negative login check","2972","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Mar 10 15:11:11 GMT 2025","passed","Mon Mar 10 15:11:14 GMT 2025","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkInvalidLogin"
"Negative login check","1511","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Mar 10 15:11:36 GMT 2025","passed","Mon Mar 10 15:11:37 GMT 2025","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkInvalidLogin"
"Creating a new account with valid data","1080","Verify that a new account can be created with valid data","Meeting with friends CrossBrowserTest","Mon Mar 10 15:11:24 GMT 2025","passed","Mon Mar 10 15:11:25 GMT 2025","tests.ui.RegistrationTest","Chrome","tests.ui.RegistrationTest","checkCreateNewAccount"
"Check if user can login from home page","3913","Check if user can login from home page","Meeting with friends CrossBrowserTest","Mon Mar 10 15:11:18 GMT 2025","passed","Mon Mar 10 15:11:22 GMT 2025","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkValidLogin"
"","1134","shouldReturnConflictWhenCreatingUserWithExistingEmail","Meeting with friends CrossBrowserTest","Mon Mar 10 15:12:40 GMT 2025","failed","Mon Mar 10 15:12:41 GMT 2025","tests.api.CreateUserTest","Edge","tests.api.CreateUserTest","shouldReturnConflictWhenCreatingUserWithExistingEmail"
"Negative login check","3491","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Mar 10 15:12:13 GMT 2025","passed","Mon Mar 10 15:12:17 GMT 2025","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkInvalidLogin"
"","3860","shouldCreateUserSuccessfully","Meeting with friends CrossBrowserTest","Mon Mar 10 15:11:26 GMT 2025","passed","Mon Mar 10 15:11:29 GMT 2025","tests.api.CreateUserTest","Chrome","tests.api.CreateUserTest","shouldCreateUserSuccessfully"
"","566","shouldCreateUserSuccessfully","Meeting with friends CrossBrowserTest","Mon Mar 10 15:12:17 GMT 2025","passed","Mon Mar 10 15:12:17 GMT 2025","tests.api.CreateUserTest","FireFox","tests.api.CreateUserTest","shouldCreateUserSuccessfully"
"Check if user can login from home page","2465","Check if user can login from home page","Meeting with friends CrossBrowserTest","Mon Mar 10 15:12:25 GMT 2025","passed","Mon Mar 10 15:12:27 GMT 2025","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkValidLogin"
"","708","shouldReturnConflictWhenCreatingUserWithExistingEmail","Meeting with friends CrossBrowserTest","Mon Mar 10 15:11:31 GMT 2025","failed","Mon Mar 10 15:11:32 GMT 2025","tests.api.CreateUserTest","Chrome","tests.api.CreateUserTest","shouldReturnConflictWhenCreatingUserWithExistingEmail"
"The test logs into the application, sets the geolocation, opens the event page, clicks on the map, and asserts that the map is displayed.","2121","This test verifies the functionality of opening the street map and checking its visibility.","Meeting with friends CrossBrowserTest","Mon Mar 10 15:12:08 GMT 2025","broken","Mon Mar 10 15:12:10 GMT 2025","tests.ui.EventMapTest","FireFox","tests.ui.EventMapTest","checkMapMarker"
"","124","shouldFetchUserByIdSuccessfully","Meeting with friends CrossBrowserTest","Mon Mar 10 15:12:21 GMT 2025","passed","Mon Mar 10 15:12:21 GMT 2025","tests.api.TokenBasedAuthTest","FireFox","tests.api.TokenBasedAuthTest","shouldFetchUserByIdSuccessfully"
"","129","shouldFetchUserByIdSuccessfully","Meeting with friends CrossBrowserTest","Mon Mar 10 15:12:41 GMT 2025","passed","Mon Mar 10 15:12:41 GMT 2025","tests.api.TokenBasedAuthTest","Edge","tests.api.TokenBasedAuthTest","shouldFetchUserByIdSuccessfully"
"The test logs into the application, sets the geolocation, opens the event page, clicks on the map, and asserts that the map is displayed.","918","This test verifies the functionality of opening the street map and checking its visibility.","Meeting with friends CrossBrowserTest","Mon Mar 10 15:12:33 GMT 2025","broken","Mon Mar 10 15:12:34 GMT 2025","tests.ui.EventMapTest","Edge","tests.ui.EventMapTest","checkMapMarker"
"Negative login check","1401","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Mar 10 15:11:47 GMT 2025","passed","Mon Mar 10 15:11:48 GMT 2025","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkInvalidLogin"
"Negative login check","1171","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Mar 10 15:11:15 GMT 2025","passed","Mon Mar 10 15:11:16 GMT 2025","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkInvalidLogin"
"Negative login check","1362","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Mar 10 15:11:43 GMT 2025","passed","Mon Mar 10 15:11:44 GMT 2025","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkInvalidLogin"
"","293","shouldCreateUserSuccessfully","Meeting with friends CrossBrowserTest","Mon Mar 10 15:12:38 GMT 2025","passed","Mon Mar 10 15:12:39 GMT 2025","tests.api.CreateUserTest","Edge","tests.api.CreateUserTest","shouldCreateUserSuccessfully"
"Negative login check","1147","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Mar 10 15:11:16 GMT 2025","passed","Mon Mar 10 15:11:18 GMT 2025","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkInvalidLogin"
"The test logs into the application, sets the geolocation, opens the event page, clicks on the map, and asserts that the map is displayed.","1485","This test verifies the functionality of opening the street map and checking its visibility.","Meeting with friends CrossBrowserTest","Mon Mar 10 15:11:22 GMT 2025","passed","Mon Mar 10 15:11:24 GMT 2025","tests.ui.EventMapTest","Chrome","tests.ui.EventMapTest","checkMapMarker"
