"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","229","shouldCreateUserSuccessfully","Meeting with friends CrossBrowserTest","Mon May 05 15:11:38 GMT 2025","failed","Mon May 05 15:11:38 GMT 2025","tests.api.CreateUserTest","Chrome","tests.api.CreateUserTest","shouldCreateUserSuccessfully"
"Check if user can login from home page","13020","Check if user can login from home page","Meeting with friends CrossBrowserTest","Mon May 05 15:11:42 GMT 2025","failed","Mon May 05 15:11:55 GMT 2025","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkValidLogin"
"The test logs into the application, sets the geolocation, opens the event page, clicks on the map, and asserts that the map is displayed.","2052","This test verifies the functionality of opening the street map and checking its visibility.","Meeting with friends CrossBrowserTest","Mon May 05 15:12:03 GMT 2025","broken","Mon May 05 15:12:05 GMT 2025","tests.ui.EventMapTest","Edge","tests.ui.EventMapTest","checkMapMarker"
"","173","shouldFetchUserByIdSuccessfully","Meeting with friends CrossBrowserTest","Mon May 05 15:11:44 GMT 2025","failed","Mon May 05 15:11:44 GMT 2025","tests.api.TokenBasedAuthTest","Chrome","tests.api.TokenBasedAuthTest","shouldFetchUserByIdSuccessfully"
"Negative login check","1487","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon May 05 15:11:12 GMT 2025","passed","Mon May 05 15:11:13 GMT 2025","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkInvalidLogin"
"Check if user can login from home page","11388","Check if user can login from home page","Meeting with friends CrossBrowserTest","Mon May 05 15:11:44 GMT 2025","failed","Mon May 05 15:11:55 GMT 2025","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkValidLogin"
"Creating a new account with valid data","1983","Verify that a new account can be created with valid data","Meeting with friends CrossBrowserTest","Mon May 05 15:12:07 GMT 2025","passed","Mon May 05 15:12:09 GMT 2025","tests.ui.RegistrationTest","Edge","tests.ui.RegistrationTest","checkCreateNewAccount"
"Creating a new account with valid data","1059","Verify that a new account can be created with valid data","Meeting with friends CrossBrowserTest","Mon May 05 15:11:34 GMT 2025","passed","Mon May 05 15:11:35 GMT 2025","tests.ui.RegistrationTest","Chrome","tests.ui.RegistrationTest","checkCreateNewAccount"
"The test logs into the application, sets the geolocation, opens the event page, clicks on the map, and asserts that the map is displayed.","2038","This test verifies the functionality of opening the street map and checking its visibility.","Meeting with friends CrossBrowserTest","Mon May 05 15:12:10 GMT 2025","broken","Mon May 05 15:12:12 GMT 2025","tests.ui.EventMapTest","FireFox","tests.ui.EventMapTest","checkMapMarker"
"Negative login check","1040","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon May 05 15:11:03 GMT 2025","passed","Mon May 05 15:11:04 GMT 2025","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkInvalidLogin"
"Negative login check","1438","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon May 05 15:11:15 GMT 2025","passed","Mon May 05 15:11:16 GMT 2025","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkInvalidLogin"
"","293","shouldCreateUserSuccessfully","Meeting with friends CrossBrowserTest","Mon May 05 15:12:20 GMT 2025","failed","Mon May 05 15:12:20 GMT 2025","tests.api.CreateUserTest","FireFox","tests.api.CreateUserTest","shouldCreateUserSuccessfully"
"Creating a new account with valid data","2971","Verify that a new account can be created with valid data","Meeting with friends CrossBrowserTest","Mon May 05 15:12:15 GMT 2025","passed","Mon May 05 15:12:18 GMT 2025","tests.ui.RegistrationTest","FireFox","tests.ui.RegistrationTest","checkCreateNewAccount"
"","1163","shouldReturnConflictWhenCreatingUserWithExistingEmail","Meeting with friends CrossBrowserTest","Mon May 05 15:11:39 GMT 2025","failed","Mon May 05 15:11:40 GMT 2025","tests.api.CreateUserTest","Chrome","tests.api.CreateUserTest","shouldReturnConflictWhenCreatingUserWithExistingEmail"
"","291","shouldCreateUserSuccessfully","Meeting with friends CrossBrowserTest","Mon May 05 15:12:11 GMT 2025","failed","Mon May 05 15:12:11 GMT 2025","tests.api.CreateUserTest","Edge","tests.api.CreateUserTest","shouldCreateUserSuccessfully"
"Negative login check","981","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon May 05 15:11:07 GMT 2025","passed","Mon May 05 15:11:08 GMT 2025","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkInvalidLogin"
"Negative login check","1192","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon May 05 15:10:50 GMT 2025","passed","Mon May 05 15:10:52 GMT 2025","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkInvalidLogin"
"Negative login check","1429","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon May 05 15:10:47 GMT 2025","passed","Mon May 05 15:10:48 GMT 2025","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkInvalidLogin"
"Negative login check","2590","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon May 05 15:11:07 GMT 2025","passed","Mon May 05 15:11:10 GMT 2025","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkInvalidLogin"
"Check if user can login from home page","11198","Check if user can login from home page","Meeting with friends CrossBrowserTest","Mon May 05 15:11:16 GMT 2025","failed","Mon May 05 15:11:27 GMT 2025","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkValidLogin"
"","608","shouldReturnConflictWhenCreatingUserWithExistingEmail","Meeting with friends CrossBrowserTest","Mon May 05 15:12:13 GMT 2025","failed","Mon May 05 15:12:13 GMT 2025","tests.api.CreateUserTest","Edge","tests.api.CreateUserTest","shouldReturnConflictWhenCreatingUserWithExistingEmail"
