"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","setUp","Meeting with friends CrossBrowserTest","Mon Feb 09 15:46:39 UTC 2026","failed","Mon Feb 09 15:46:39 UTC 2026","tests.api.TokenBasedAuthTest","FireFox","tests.api.TokenBasedAuthTest","setUp"
"The test logs into the application, sets the geolocation, opens the event page, clicks on the map, and asserts that the map is displayed.","10606","This test verifies the functionality of opening the street map and checking its visibility.","Meeting with friends CrossBrowserTest","Mon Feb 09 15:44:54 UTC 2026","broken","Mon Feb 09 15:45:05 UTC 2026","tests.ui.EventMapTest","Chrome","tests.ui.EventMapTest","checkMapMarker"
"Check if user can login from home page","10759","Check if user can login from home page","Meeting with friends CrossBrowserTest","Mon Feb 09 15:44:34 UTC 2026","broken","Mon Feb 09 15:44:45 UTC 2026","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkValidLogin"
"","594","shouldReturnConflictWhenCreatingUserWithExistingEmail","Meeting with friends CrossBrowserTest","Mon Feb 09 15:46:38 UTC 2026","failed","Mon Feb 09 15:46:38 UTC 2026","tests.api.CreateUserTest","FireFox","tests.api.CreateUserTest","shouldReturnConflictWhenCreatingUserWithExistingEmail"
"Negative login check","484","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Feb 09 15:43:52 UTC 2026","broken","Mon Feb 09 15:43:52 UTC 2026","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkInvalidLogin"
"Negative login check","428","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Feb 09 15:44:06 UTC 2026","broken","Mon Feb 09 15:44:06 UTC 2026","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkInvalidLogin"
"Negative login check","598","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Feb 09 15:44:02 UTC 2026","broken","Mon Feb 09 15:44:03 UTC 2026","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkInvalidLogin"
"Creating a new account with valid data","10883","Verify that a new account can be created with valid data","Meeting with friends CrossBrowserTest","Mon Feb 09 15:45:42 UTC 2026","broken","Mon Feb 09 15:45:53 UTC 2026","tests.ui.RegistrationTest","Edge","tests.ui.RegistrationTest","checkCreateNewAccount"
"The test logs into the application, sets the geolocation, opens the event page, clicks on the map, and asserts that the map is displayed.","10655","This test verifies the functionality of opening the street map and checking its visibility.","Meeting with friends CrossBrowserTest","Mon Feb 09 15:45:08 UTC 2026","broken","Mon Feb 09 15:45:19 UTC 2026","tests.ui.EventMapTest","Edge","tests.ui.EventMapTest","checkMapMarker"
"Negative login check","304","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Feb 09 15:44:16 UTC 2026","broken","Mon Feb 09 15:44:16 UTC 2026","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkInvalidLogin"
"Creating a new account with valid data","10373","Verify that a new account can be created with valid data","Meeting with friends CrossBrowserTest","Mon Feb 09 15:46:24 UTC 2026","broken","Mon Feb 09 15:46:34 UTC 2026","tests.ui.RegistrationTest","FireFox","tests.ui.RegistrationTest","checkCreateNewAccount"
"","1","setUp","Meeting with friends CrossBrowserTest","Mon Feb 09 15:45:57 UTC 2026","failed","Mon Feb 09 15:45:57 UTC 2026","tests.api.TokenBasedAuthTest","Edge","tests.api.TokenBasedAuthTest","setUp"
"","627","shouldReturnConflictWhenCreatingUserWithExistingEmail","Meeting with friends CrossBrowserTest","Mon Feb 09 15:45:56 UTC 2026","failed","Mon Feb 09 15:45:56 UTC 2026","tests.api.CreateUserTest","Edge","tests.api.CreateUserTest","shouldReturnConflictWhenCreatingUserWithExistingEmail"
"Check if user can login from home page","10411","Check if user can login from home page","Meeting with friends CrossBrowserTest","Mon Feb 09 15:45:01 UTC 2026","broken","Mon Feb 09 15:45:11 UTC 2026","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkValidLogin"
"","0","shouldFetchUserByIdSuccessfully","Meeting with friends CrossBrowserTest","Mon Feb 09 15:46:39 UTC 2026","skipped","Mon Feb 09 15:46:39 UTC 2026","tests.api.TokenBasedAuthTest","FireFox","tests.api.TokenBasedAuthTest","shouldFetchUserByIdSuccessfully"
"","359","shouldCreateUserSuccessfully","Meeting with friends CrossBrowserTest","Mon Feb 09 15:45:54 UTC 2026","failed","Mon Feb 09 15:45:54 UTC 2026","tests.api.CreateUserTest","Edge","tests.api.CreateUserTest","shouldCreateUserSuccessfully"
"","5","setUp","Meeting with friends CrossBrowserTest","Mon Feb 09 15:45:45 UTC 2026","failed","Mon Feb 09 15:45:45 UTC 2026","tests.api.TokenBasedAuthTest","Chrome","tests.api.TokenBasedAuthTest","setUp"
"The test logs into the application, sets the geolocation, opens the event page, clicks on the map, and asserts that the map is displayed.","10596","This test verifies the functionality of opening the street map and checking its visibility.","Meeting with friends CrossBrowserTest","Mon Feb 09 15:45:43 UTC 2026","broken","Mon Feb 09 15:45:54 UTC 2026","tests.ui.EventMapTest","FireFox","tests.ui.EventMapTest","checkMapMarker"
"","519","shouldCreateUserSuccessfully","Meeting with friends CrossBrowserTest","Mon Feb 09 15:45:41 UTC 2026","failed","Mon Feb 09 15:45:42 UTC 2026","tests.api.CreateUserTest","Chrome","tests.api.CreateUserTest","shouldCreateUserSuccessfully"
"Negative login check","504","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Feb 09 15:44:09 UTC 2026","broken","Mon Feb 09 15:44:10 UTC 2026","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkInvalidLogin"
"","697","shouldReturnConflictWhenCreatingUserWithExistingEmail","Meeting with friends CrossBrowserTest","Mon Feb 09 15:45:43 UTC 2026","failed","Mon Feb 09 15:45:44 UTC 2026","tests.api.CreateUserTest","Chrome","tests.api.CreateUserTest","shouldReturnConflictWhenCreatingUserWithExistingEmail"
"Check if user can login from home page","10378","Check if user can login from home page","Meeting with friends CrossBrowserTest","Mon Feb 09 15:44:21 UTC 2026","broken","Mon Feb 09 15:44:32 UTC 2026","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkValidLogin"
"Negative login check","872","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Feb 09 15:44:02 UTC 2026","broken","Mon Feb 09 15:44:03 UTC 2026","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkInvalidLogin"
"Negative login check","397","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Feb 09 15:43:58 UTC 2026","broken","Mon Feb 09 15:43:59 UTC 2026","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkInvalidLogin"
"","324","shouldCreateUserSuccessfully","Meeting with friends CrossBrowserTest","Mon Feb 09 15:46:36 UTC 2026","failed","Mon Feb 09 15:46:36 UTC 2026","tests.api.CreateUserTest","FireFox","tests.api.CreateUserTest","shouldCreateUserSuccessfully"
