"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","shouldFetchUserByIdSuccessfully","Meeting with friends CrossBrowserTest","Mon Jan 19 15:19:20 UTC 2026","skipped","Mon Jan 19 15:19:20 UTC 2026","tests.api.TokenBasedAuthTest","Chrome","tests.api.TokenBasedAuthTest","shouldFetchUserByIdSuccessfully"
"Creating a new account with valid data","10607","Verify that a new account can be created with valid data","Meeting with friends CrossBrowserTest","Mon Jan 19 15:19:51 UTC 2026","broken","Mon Jan 19 15:20:02 UTC 2026","tests.ui.RegistrationTest","FireFox","tests.ui.RegistrationTest","checkCreateNewAccount"
"Negative login check","452","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Jan 19 15:17:25 UTC 2026","broken","Mon Jan 19 15:17:25 UTC 2026","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkInvalidLogin"
"Creating a new account with valid data","10773","Verify that a new account can be created with valid data","Meeting with friends CrossBrowserTest","Mon Jan 19 15:19:05 UTC 2026","broken","Mon Jan 19 15:19:15 UTC 2026","tests.ui.RegistrationTest","Chrome","tests.ui.RegistrationTest","checkCreateNewAccount"
"Negative login check","593","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Jan 19 15:17:58 UTC 2026","broken","Mon Jan 19 15:17:59 UTC 2026","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkInvalidLogin"
"Negative login check","529","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Jan 19 15:17:47 UTC 2026","broken","Mon Jan 19 15:17:48 UTC 2026","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkInvalidLogin"
"","513","shouldReturnConflictWhenCreatingUserWithExistingEmail","Meeting with friends CrossBrowserTest","Mon Jan 19 15:19:19 UTC 2026","failed","Mon Jan 19 15:19:20 UTC 2026","tests.api.CreateUserTest","Chrome","tests.api.CreateUserTest","shouldReturnConflictWhenCreatingUserWithExistingEmail"
"Negative login check","486","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Jan 19 15:17:31 UTC 2026","broken","Mon Jan 19 15:17:32 UTC 2026","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkInvalidLogin"
"","0","setUp","Meeting with friends CrossBrowserTest","Mon Jan 19 15:20:04 UTC 2026","failed","Mon Jan 19 15:20:04 UTC 2026","tests.api.TokenBasedAuthTest","FireFox","tests.api.TokenBasedAuthTest","setUp"
"","216","shouldReturnConflictWhenCreatingUserWithExistingEmail","Meeting with friends CrossBrowserTest","Mon Jan 19 15:20:04 UTC 2026","failed","Mon Jan 19 15:20:04 UTC 2026","tests.api.CreateUserTest","FireFox","tests.api.CreateUserTest","shouldReturnConflictWhenCreatingUserWithExistingEmail"
"","0","setUp","Meeting with friends CrossBrowserTest","Mon Jan 19 15:19:20 UTC 2026","failed","Mon Jan 19 15:19:20 UTC 2026","tests.api.TokenBasedAuthTest","Chrome","tests.api.TokenBasedAuthTest","setUp"
"The test logs into the application, sets the geolocation, opens the event page, clicks on the map, and asserts that the map is displayed.","11076","This test verifies the functionality of opening the street map and checking its visibility.","Meeting with friends CrossBrowserTest","Mon Jan 19 15:18:41 UTC 2026","broken","Mon Jan 19 15:18:52 UTC 2026","tests.ui.EventMapTest","Edge","tests.ui.EventMapTest","checkMapMarker"
"","197","shouldCreateUserSuccessfully","Meeting with friends CrossBrowserTest","Mon Jan 19 15:20:03 UTC 2026","failed","Mon Jan 19 15:20:03 UTC 2026","tests.api.CreateUserTest","FireFox","tests.api.CreateUserTest","shouldCreateUserSuccessfully"
"The test logs into the application, sets the geolocation, opens the event page, clicks on the map, and asserts that the map is displayed.","10554","This test verifies the functionality of opening the street map and checking its visibility.","Meeting with friends CrossBrowserTest","Mon Jan 19 15:19:11 UTC 2026","broken","Mon Jan 19 15:19:21 UTC 2026","tests.ui.EventMapTest","FireFox","tests.ui.EventMapTest","checkMapMarker"
"","0","shouldFetchUserByIdSuccessfully","Meeting with friends CrossBrowserTest","Mon Jan 19 15:20:04 UTC 2026","skipped","Mon Jan 19 15:20:04 UTC 2026","tests.api.TokenBasedAuthTest","FireFox","tests.api.TokenBasedAuthTest","shouldFetchUserByIdSuccessfully"
"Check if user can login from home page","10815","Check if user can login from home page","Meeting with friends CrossBrowserTest","Mon Jan 19 15:18:07 UTC 2026","broken","Mon Jan 19 15:18:18 UTC 2026","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkValidLogin"
"","0","shouldFetchUserByIdSuccessfully","Meeting with friends CrossBrowserTest","Mon Jan 19 15:19:29 UTC 2026","skipped","Mon Jan 19 15:19:29 UTC 2026","tests.api.TokenBasedAuthTest","Edge","tests.api.TokenBasedAuthTest","shouldFetchUserByIdSuccessfully"
"","135","shouldCreateUserSuccessfully","Meeting with friends CrossBrowserTest","Mon Jan 19 15:19:27 UTC 2026","failed","Mon Jan 19 15:19:28 UTC 2026","tests.api.CreateUserTest","Edge","tests.api.CreateUserTest","shouldCreateUserSuccessfully"
"Negative login check","593","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Jan 19 15:17:28 UTC 2026","broken","Mon Jan 19 15:17:28 UTC 2026","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkInvalidLogin"
"Negative login check","767","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Jan 19 15:17:34 UTC 2026","broken","Mon Jan 19 15:17:35 UTC 2026","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkInvalidLogin"
"Negative login check","503","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Jan 19 15:17:35 UTC 2026","broken","Mon Jan 19 15:17:35 UTC 2026","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkInvalidLogin"
"Negative login check","711","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Jan 19 15:17:39 UTC 2026","broken","Mon Jan 19 15:17:39 UTC 2026","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkInvalidLogin"
"Negative login check","646","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Jan 19 15:17:42 UTC 2026","broken","Mon Jan 19 15:17:43 UTC 2026","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkInvalidLogin"
"Creating a new account with valid data","10935","Verify that a new account can be created with valid data","Meeting with friends CrossBrowserTest","Mon Jan 19 15:19:16 UTC 2026","broken","Mon Jan 19 15:19:27 UTC 2026","tests.ui.RegistrationTest","Edge","tests.ui.RegistrationTest","checkCreateNewAccount"
"","407","shouldReturnConflictWhenCreatingUserWithExistingEmail","Meeting with friends CrossBrowserTest","Mon Jan 19 15:19:28 UTC 2026","failed","Mon Jan 19 15:19:29 UTC 2026","tests.api.CreateUserTest","Edge","tests.api.CreateUserTest","shouldReturnConflictWhenCreatingUserWithExistingEmail"
"","0","setUp","Meeting with friends CrossBrowserTest","Mon Jan 19 15:19:29 UTC 2026","failed","Mon Jan 19 15:19:29 UTC 2026","tests.api.TokenBasedAuthTest","Edge","tests.api.TokenBasedAuthTest","setUp"
"Check if user can login from home page","10781","Check if user can login from home page","Meeting with friends CrossBrowserTest","Mon Jan 19 15:18:29 UTC 2026","broken","Mon Jan 19 15:18:40 UTC 2026","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkValidLogin"
"The test logs into the application, sets the geolocation, opens the event page, clicks on the map, and asserts that the map is displayed.","10643","This test verifies the functionality of opening the street map and checking its visibility.","Meeting with friends CrossBrowserTest","Mon Jan 19 15:18:30 UTC 2026","broken","Mon Jan 19 15:18:41 UTC 2026","tests.ui.EventMapTest","Chrome","tests.ui.EventMapTest","checkMapMarker"
"","176","shouldCreateUserSuccessfully","Meeting with friends CrossBrowserTest","Mon Jan 19 15:19:18 UTC 2026","failed","Mon Jan 19 15:19:18 UTC 2026","tests.api.CreateUserTest","Chrome","tests.api.CreateUserTest","shouldCreateUserSuccessfully"
"Check if user can login from home page","11795","Check if user can login from home page","Meeting with friends CrossBrowserTest","Mon Jan 19 15:17:55 UTC 2026","broken","Mon Jan 19 15:18:07 UTC 2026","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkValidLogin"
