"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1062","shouldCreateUserSuccessfully","Meeting with friends CrossBrowserTest","Mon Mar 17 15:11:04 GMT 2025","passed","Mon Mar 17 15:11:05 GMT 2025","tests.api.CreateUserTest","Edge","tests.api.CreateUserTest","shouldCreateUserSuccessfully"
"Negative login check","4241","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Mar 17 15:10:23 GMT 2025","passed","Mon Mar 17 15:10:27 GMT 2025","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkInvalidLogin"
"Check if user can login from home page","3115","Check if user can login from home page","Meeting with friends CrossBrowserTest","Mon Mar 17 15:10:40 GMT 2025","passed","Mon Mar 17 15:10:43 GMT 2025","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkValidLogin"
"Negative login check","3345","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Mar 17 15:10:34 GMT 2025","passed","Mon Mar 17 15:10:37 GMT 2025","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkInvalidLogin"
"Check if user can login from home page","3425","Check if user can login from home page","Meeting with friends CrossBrowserTest","Mon Mar 17 15:10:43 GMT 2025","passed","Mon Mar 17 15:10:47 GMT 2025","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkValidLogin"
"Negative login check","2081","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Mar 17 15:10:42 GMT 2025","passed","Mon Mar 17 15:10:44 GMT 2025","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkInvalidLogin"
"Negative login check","3623","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Mar 17 15:10:30 GMT 2025","passed","Mon Mar 17 15:10:34 GMT 2025","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkInvalidLogin"
"","4627","shouldCreateUserSuccessfully","Meeting with friends CrossBrowserTest","Mon Mar 17 15:10:49 GMT 2025","passed","Mon Mar 17 15:10:54 GMT 2025","tests.api.CreateUserTest","Chrome","tests.api.CreateUserTest","shouldCreateUserSuccessfully"
"","322","shouldCreateUserSuccessfully","Meeting with friends CrossBrowserTest","Mon Mar 17 15:11:14 GMT 2025","passed","Mon Mar 17 15:11:14 GMT 2025","tests.api.CreateUserTest","FireFox","tests.api.CreateUserTest","shouldCreateUserSuccessfully"
"The test logs into the application, sets the geolocation, opens the event page, clicks on the map, and asserts that the map is displayed.","1182","This test verifies the functionality of opening the street map and checking its visibility.","Meeting with friends CrossBrowserTest","Mon Mar 17 15:10:58 GMT 2025","broken","Mon Mar 17 15:10:59 GMT 2025","tests.ui.EventMapTest","Edge","tests.ui.EventMapTest","checkMapMarker"
"","404","shouldReturnConflictWhenCreatingUserWithExistingEmail","Meeting with friends CrossBrowserTest","Mon Mar 17 15:10:54 GMT 2025","failed","Mon Mar 17 15:10:55 GMT 2025","tests.api.CreateUserTest","Chrome","tests.api.CreateUserTest","shouldReturnConflictWhenCreatingUserWithExistingEmail"
"The test logs into the application, sets the geolocation, opens the event page, clicks on the map, and asserts that the map is displayed.","2171","This test verifies the functionality of opening the street map and checking its visibility.","Meeting with friends CrossBrowserTest","Mon Mar 17 15:10:44 GMT 2025","passed","Mon Mar 17 15:10:46 GMT 2025","tests.ui.EventMapTest","Chrome","tests.ui.EventMapTest","checkMapMarker"
"Negative login check","1527","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Mar 17 15:10:39 GMT 2025","passed","Mon Mar 17 15:10:40 GMT 2025","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkInvalidLogin"
"Negative login check","1721","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Mar 17 15:10:38 GMT 2025","passed","Mon Mar 17 15:10:40 GMT 2025","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkInvalidLogin"
