"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Negative login check","1527","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Jun 23 15:12:01 GMT 2025","passed","Mon Jun 23 15:12:02 GMT 2025","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkInvalidLogin"
"Creating a new account with valid data","3102","Verify that a new account can be created with valid data","Meeting with friends CrossBrowserTest","Mon Jun 23 15:13:20 GMT 2025","passed","Mon Jun 23 15:13:23 GMT 2025","tests.ui.RegistrationTest","FireFox","tests.ui.RegistrationTest","checkCreateNewAccount"
"Creating a new account with valid data","1133","Verify that a new account can be created with valid data","Meeting with friends CrossBrowserTest","Mon Jun 23 15:12:23 GMT 2025","passed","Mon Jun 23 15:12:24 GMT 2025","tests.ui.RegistrationTest","Chrome","tests.ui.RegistrationTest","checkCreateNewAccount"
"Negative login check","1323","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Jun 23 15:11:42 GMT 2025","passed","Mon Jun 23 15:11:43 GMT 2025","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkInvalidLogin"
"Negative login check","1228","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Jun 23 15:11:40 GMT 2025","passed","Mon Jun 23 15:11:41 GMT 2025","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkInvalidLogin"
"The test logs into the application, sets the geolocation, opens the event page, clicks on the map, and asserts that the map is displayed.","753","This test verifies the functionality of opening the street map and checking its visibility.","Meeting with friends CrossBrowserTest","Mon Jun 23 15:12:22 GMT 2025","broken","Mon Jun 23 15:12:23 GMT 2025","tests.ui.EventMapTest","Chrome","tests.ui.EventMapTest","checkMapMarker"
"The test logs into the application, sets the geolocation, opens the event page, clicks on the map, and asserts that the map is displayed.","891","This test verifies the functionality of opening the street map and checking its visibility.","Meeting with friends CrossBrowserTest","Mon Jun 23 15:12:59 GMT 2025","broken","Mon Jun 23 15:12:59 GMT 2025","tests.ui.EventMapTest","Edge","tests.ui.EventMapTest","checkMapMarker"
"","342","shouldReturnConflictWhenCreatingUserWithExistingEmail","Meeting with friends CrossBrowserTest","Mon Jun 23 15:12:29 GMT 2025","failed","Mon Jun 23 15:12:29 GMT 2025","tests.api.CreateUserTest","Chrome","tests.api.CreateUserTest","shouldReturnConflictWhenCreatingUserWithExistingEmail"
"Creating a new account with valid data","1979","Verify that a new account can be created with valid data","Meeting with friends CrossBrowserTest","Mon Jun 23 15:13:01 GMT 2025","passed","Mon Jun 23 15:13:03 GMT 2025","tests.ui.RegistrationTest","Edge","tests.ui.RegistrationTest","checkCreateNewAccount"
"","117","shouldFetchUserByIdSuccessfully","Meeting with friends CrossBrowserTest","Mon Jun 23 15:12:32 GMT 2025","failed","Mon Jun 23 15:12:33 GMT 2025","tests.api.TokenBasedAuthTest","Chrome","tests.api.TokenBasedAuthTest","shouldFetchUserByIdSuccessfully"
"Negative login check","998","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Jun 23 15:12:11 GMT 2025","passed","Mon Jun 23 15:12:12 GMT 2025","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkInvalidLogin"
"Negative login check","1491","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Jun 23 15:11:38 GMT 2025","passed","Mon Jun 23 15:11:40 GMT 2025","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkInvalidLogin"
"Negative login check","757","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Jun 23 15:12:06 GMT 2025","passed","Mon Jun 23 15:12:07 GMT 2025","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkInvalidLogin"
"Negative login check","1539","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Jun 23 15:12:11 GMT 2025","passed","Mon Jun 23 15:12:13 GMT 2025","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkInvalidLogin"
"Negative login check","2936","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Jun 23 15:12:03 GMT 2025","passed","Mon Jun 23 15:12:06 GMT 2025","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkInvalidLogin"
"","288","shouldCreateUserSuccessfully","Meeting with friends CrossBrowserTest","Mon Jun 23 15:12:28 GMT 2025","failed","Mon Jun 23 15:12:28 GMT 2025","tests.api.CreateUserTest","Chrome","tests.api.CreateUserTest","shouldCreateUserSuccessfully"
"","1252","shouldReturnConflictWhenCreatingUserWithExistingEmail","Meeting with friends CrossBrowserTest","Mon Jun 23 15:13:07 GMT 2025","failed","Mon Jun 23 15:13:09 GMT 2025","tests.api.CreateUserTest","Edge","tests.api.CreateUserTest","shouldReturnConflictWhenCreatingUserWithExistingEmail"
"","331","shouldReturnConflictWhenCreatingUserWithExistingEmail","Meeting with friends CrossBrowserTest","Mon Jun 23 15:13:26 GMT 2025","failed","Mon Jun 23 15:13:26 GMT 2025","tests.api.CreateUserTest","FireFox","tests.api.CreateUserTest","shouldReturnConflictWhenCreatingUserWithExistingEmail"
"The test logs into the application, sets the geolocation, opens the event page, clicks on the map, and asserts that the map is displayed.","2229","This test verifies the functionality of opening the street map and checking its visibility.","Meeting with friends CrossBrowserTest","Mon Jun 23 15:13:15 GMT 2025","broken","Mon Jun 23 15:13:17 GMT 2025","tests.ui.EventMapTest","FireFox","tests.ui.EventMapTest","checkMapMarker"
"","96","shouldFetchUserByIdSuccessfully","Meeting with friends CrossBrowserTest","Mon Jun 23 15:13:11 GMT 2025","failed","Mon Jun 23 15:13:11 GMT 2025","tests.api.TokenBasedAuthTest","Edge","tests.api.TokenBasedAuthTest","shouldFetchUserByIdSuccessfully"
"","231","shouldCreateUserSuccessfully","Meeting with friends CrossBrowserTest","Mon Jun 23 15:13:25 GMT 2025","failed","Mon Jun 23 15:13:25 GMT 2025","tests.api.CreateUserTest","FireFox","tests.api.CreateUserTest","shouldCreateUserSuccessfully"
"Check if user can login from home page","11731","Check if user can login from home page","Meeting with friends CrossBrowserTest","Mon Jun 23 15:12:07 GMT 2025","failed","Mon Jun 23 15:12:19 GMT 2025","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkValidLogin"
"","913","shouldCreateUserSuccessfully","Meeting with friends CrossBrowserTest","Mon Jun 23 15:13:05 GMT 2025","failed","Mon Jun 23 15:13:06 GMT 2025","tests.api.CreateUserTest","Edge","tests.api.CreateUserTest","shouldCreateUserSuccessfully"
"","44","shouldFetchUserByIdSuccessfully","Meeting with friends CrossBrowserTest","Mon Jun 23 15:13:27 GMT 2025","failed","Mon Jun 23 15:13:27 GMT 2025","tests.api.TokenBasedAuthTest","FireFox","tests.api.TokenBasedAuthTest","shouldFetchUserByIdSuccessfully"
"Check if user can login from home page","11300","Check if user can login from home page","Meeting with friends CrossBrowserTest","Mon Jun 23 15:12:41 GMT 2025","failed","Mon Jun 23 15:12:52 GMT 2025","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkValidLogin"
"Check if user can login from home page","12718","Check if user can login from home page","Meeting with friends CrossBrowserTest","Mon Jun 23 15:12:48 GMT 2025","failed","Mon Jun 23 15:13:01 GMT 2025","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkValidLogin"
"Negative login check","1706","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Jun 23 15:12:08 GMT 2025","passed","Mon Jun 23 15:12:09 GMT 2025","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkInvalidLogin"
