"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","537","shouldReturnConflictWhenCreatingUserWithExistingEmail","Meeting with friends CrossBrowserTest","Mon Mar 24 15:11:08 GMT 2025","failed","Mon Mar 24 15:11:08 GMT 2025","tests.api.CreateUserTest","Chrome","tests.api.CreateUserTest","shouldReturnConflictWhenCreatingUserWithExistingEmail"
"Negative login check","1506","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Mar 24 15:11:12 GMT 2025","passed","Mon Mar 24 15:11:14 GMT 2025","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkInvalidLogin"
"Negative login check","1865","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Mar 24 15:10:50 GMT 2025","passed","Mon Mar 24 15:10:52 GMT 2025","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkInvalidLogin"
"The test logs into the application, sets the geolocation, opens the event page, clicks on the map, and asserts that the map is displayed.","1301","This test verifies the functionality of opening the street map and checking its visibility.","Meeting with friends CrossBrowserTest","Mon Mar 24 15:11:24 GMT 2025","broken","Mon Mar 24 15:11:25 GMT 2025","tests.ui.EventMapTest","Edge","tests.ui.EventMapTest","checkMapMarker"
"Negative login check","1499","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Mar 24 15:11:07 GMT 2025","passed","Mon Mar 24 15:11:08 GMT 2025","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkInvalidLogin"
"Check if user can login from home page","2015","Check if user can login from home page","Meeting with friends CrossBrowserTest","Mon Mar 24 15:10:55 GMT 2025","passed","Mon Mar 24 15:10:57 GMT 2025","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkValidLogin"
"Negative login check","2125","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Mar 24 15:11:01 GMT 2025","passed","Mon Mar 24 15:11:03 GMT 2025","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkInvalidLogin"
"","252","shouldFetchUserByIdSuccessfully","Meeting with friends CrossBrowserTest","Mon Mar 24 15:11:09 GMT 2025","passed","Mon Mar 24 15:11:09 GMT 2025","tests.api.TokenBasedAuthTest","Chrome","tests.api.TokenBasedAuthTest","shouldFetchUserByIdSuccessfully"
"The test logs into the application, sets the geolocation, opens the event page, clicks on the map, and asserts that the map is displayed.","2559","This test verifies the functionality of opening the street map and checking its visibility.","Meeting with friends CrossBrowserTest","Mon Mar 24 15:11:31 GMT 2025","broken","Mon Mar 24 15:11:33 GMT 2025","tests.ui.EventMapTest","FireFox","tests.ui.EventMapTest","checkMapMarker"
"Check if user can login from home page","3239","Check if user can login from home page","Meeting with friends CrossBrowserTest","Mon Mar 24 15:11:12 GMT 2025","passed","Mon Mar 24 15:11:15 GMT 2025","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkValidLogin"
