"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Negative login check","0","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Feb 10 10:07:25 GMT 2025","skipped","Mon Feb 10 10:07:25 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Negative login check","4","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Feb 10 10:07:25 GMT 2025","skipped","Mon Feb 10 10:07:25 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Negative login check","1588","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Feb 10 10:07:52 GMT 2025","passed","Mon Feb 10 10:07:53 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Negative login check","1485","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Feb 10 10:07:38 GMT 2025","passed","Mon Feb 10 10:07:40 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Negative login check","1","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Feb 10 10:07:25 GMT 2025","skipped","Mon Feb 10 10:07:25 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Negative login check","2323","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Feb 10 10:07:44 GMT 2025","passed","Mon Feb 10 10:07:46 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Check if user can login from home page","4695","Check if user can login from home page","Meeting with friends CrossBrowserTest","Mon Feb 10 10:07:52 GMT 2025","passed","Mon Feb 10 10:07:57 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkValidLogin1"
"Check if user can login from home page","1","Check if user can login from home page","Meeting with friends CrossBrowserTest","Mon Feb 10 10:07:25 GMT 2025","skipped","Mon Feb 10 10:07:25 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkValidLogin1"
"Opening browser","0","setUp","Meeting with friends CrossBrowserTest","Mon Feb 10 10:07:25 GMT 2025","broken","Mon Feb 10 10:07:25 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","setUp"
"Check if user can login from home page","2196","Check if user can login from home page","Meeting with friends CrossBrowserTest","Mon Feb 10 10:07:55 GMT 2025","passed","Mon Feb 10 10:07:57 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkValidLogin1"
"Negative login check","1336","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Feb 10 10:07:43 GMT 2025","passed","Mon Feb 10 10:07:44 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Negative login check","1687","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Feb 10 10:07:47 GMT 2025","passed","Mon Feb 10 10:07:49 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Negative login check","1898","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Feb 10 10:07:48 GMT 2025","passed","Mon Feb 10 10:07:50 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
