"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Negative login check","806","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Mar 02 15:32:45 UTC 2026","broken","Mon Mar 02 15:32:45 UTC 2026","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkInvalidLogin"
"Check if user can login from home page","11050","Check if user can login from home page","Meeting with friends CrossBrowserTest","Mon Mar 02 15:32:18 UTC 2026","broken","Mon Mar 02 15:32:29 UTC 2026","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkValidLogin"
"","0","shouldFetchUserByIdSuccessfully","Meeting with friends CrossBrowserTest","Mon Mar 02 15:34:28 UTC 2026","skipped","Mon Mar 02 15:34:28 UTC 2026","tests.api.TokenBasedAuthTest","Edge","tests.api.TokenBasedAuthTest","shouldFetchUserByIdSuccessfully"
"","0","shouldFetchUserByIdSuccessfully","Meeting with friends CrossBrowserTest","Mon Mar 02 15:34:34 UTC 2026","skipped","Mon Mar 02 15:34:34 UTC 2026","tests.api.TokenBasedAuthTest","FireFox","tests.api.TokenBasedAuthTest","shouldFetchUserByIdSuccessfully"
"","0","setUp","Meeting with friends CrossBrowserTest","Mon Mar 02 15:34:28 UTC 2026","failed","Mon Mar 02 15:34:28 UTC 2026","tests.api.TokenBasedAuthTest","Edge","tests.api.TokenBasedAuthTest","setUp"
"The test logs into the application, sets the geolocation, opens the event page, clicks on the map, and asserts that the map is displayed.","10733","This test verifies the functionality of opening the street map and checking its visibility.","Meeting with friends CrossBrowserTest","Mon Mar 02 15:33:42 UTC 2026","broken","Mon Mar 02 15:33:53 UTC 2026","tests.ui.EventMapTest","Edge","tests.ui.EventMapTest","checkMapMarker"
"Check if user can login from home page","10487","Check if user can login from home page","Meeting with friends CrossBrowserTest","Mon Mar 02 15:33:00 UTC 2026","broken","Mon Mar 02 15:33:11 UTC 2026","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkValidLogin"
"","0","setUp","Meeting with friends CrossBrowserTest","Mon Mar 02 15:34:34 UTC 2026","failed","Mon Mar 02 15:34:34 UTC 2026","tests.api.TokenBasedAuthTest","FireFox","tests.api.TokenBasedAuthTest","setUp"
"Negative login check","497","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Mar 02 15:32:41 UTC 2026","broken","Mon Mar 02 15:32:42 UTC 2026","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkInvalidLogin"
"The test logs into the application, sets the geolocation, opens the event page, clicks on the map, and asserts that the map is displayed.","10616","This test verifies the functionality of opening the street map and checking its visibility.","Meeting with friends CrossBrowserTest","Mon Mar 02 15:33:41 UTC 2026","broken","Mon Mar 02 15:33:52 UTC 2026","tests.ui.EventMapTest","FireFox","tests.ui.EventMapTest","checkMapMarker"
"The test logs into the application, sets the geolocation, opens the event page, clicks on the map, and asserts that the map is displayed.","10605","This test verifies the functionality of opening the street map and checking its visibility.","Meeting with friends CrossBrowserTest","Mon Mar 02 15:32:52 UTC 2026","broken","Mon Mar 02 15:33:02 UTC 2026","tests.ui.EventMapTest","Chrome","tests.ui.EventMapTest","checkMapMarker"
"Creating a new account with valid data","10500","Verify that a new account can be created with valid data","Meeting with friends CrossBrowserTest","Mon Mar 02 15:34:22 UTC 2026","broken","Mon Mar 02 15:34:32 UTC 2026","tests.ui.RegistrationTest","FireFox","tests.ui.RegistrationTest","checkCreateNewAccount"
"Negative login check","734","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Mar 02 15:32:06 UTC 2026","broken","Mon Mar 02 15:32:07 UTC 2026","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkInvalidLogin"
"","0","shouldFetchUserByIdSuccessfully","Meeting with friends CrossBrowserTest","Mon Mar 02 15:33:39 UTC 2026","skipped","Mon Mar 02 15:33:39 UTC 2026","tests.api.TokenBasedAuthTest","Chrome","tests.api.TokenBasedAuthTest","shouldFetchUserByIdSuccessfully"
"Negative login check","223","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Mar 02 15:31:53 UTC 2026","broken","Mon Mar 02 15:31:53 UTC 2026","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkInvalidLogin"
"Negative login check","381","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Mar 02 15:31:55 UTC 2026","broken","Mon Mar 02 15:31:55 UTC 2026","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkInvalidLogin"
"","141","shouldCreateUserSuccessfully","Meeting with friends CrossBrowserTest","Mon Mar 02 15:33:38 UTC 2026","failed","Mon Mar 02 15:33:38 UTC 2026","tests.api.CreateUserTest","Chrome","tests.api.CreateUserTest","shouldCreateUserSuccessfully"
"Check if user can login from home page","10308","Check if user can login from home page","Meeting with friends CrossBrowserTest","Mon Mar 02 15:33:09 UTC 2026","broken","Mon Mar 02 15:33:19 UTC 2026","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkValidLogin"
"Creating a new account with valid data","10686","Verify that a new account can be created with valid data","Meeting with friends CrossBrowserTest","Mon Mar 02 15:33:25 UTC 2026","broken","Mon Mar 02 15:33:36 UTC 2026","tests.ui.RegistrationTest","Chrome","tests.ui.RegistrationTest","checkCreateNewAccount"
"","214","shouldReturnConflictWhenCreatingUserWithExistingEmail","Meeting with friends CrossBrowserTest","Mon Mar 02 15:33:38 UTC 2026","failed","Mon Mar 02 15:33:38 UTC 2026","tests.api.CreateUserTest","Chrome","tests.api.CreateUserTest","shouldReturnConflictWhenCreatingUserWithExistingEmail"
"Negative login check","520","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Mar 02 15:32:17 UTC 2026","broken","Mon Mar 02 15:32:17 UTC 2026","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkInvalidLogin"
"","118","shouldCreateUserSuccessfully","Meeting with friends CrossBrowserTest","Mon Mar 02 15:34:27 UTC 2026","failed","Mon Mar 02 15:34:27 UTC 2026","tests.api.CreateUserTest","Edge","tests.api.CreateUserTest","shouldCreateUserSuccessfully"
"Negative login check","381","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Mar 02 15:32:38 UTC 2026","broken","Mon Mar 02 15:32:38 UTC 2026","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkInvalidLogin"
"Creating a new account with valid data","10648","Verify that a new account can be created with valid data","Meeting with friends CrossBrowserTest","Mon Mar 02 15:34:16 UTC 2026","broken","Mon Mar 02 15:34:27 UTC 2026","tests.ui.RegistrationTest","Edge","tests.ui.RegistrationTest","checkCreateNewAccount"
"Negative login check","337","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Mar 02 15:32:28 UTC 2026","broken","Mon Mar 02 15:32:28 UTC 2026","tests.ui.LoginTest","FireFox","tests.ui.LoginTest","checkInvalidLogin"
"Negative login check","321","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Mar 02 15:31:50 UTC 2026","broken","Mon Mar 02 15:31:51 UTC 2026","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkInvalidLogin"
"","1","setUp","Meeting with friends CrossBrowserTest","Mon Mar 02 15:33:39 UTC 2026","failed","Mon Mar 02 15:33:39 UTC 2026","tests.api.TokenBasedAuthTest","Chrome","tests.api.TokenBasedAuthTest","setUp"
"","96","shouldCreateUserSuccessfully","Meeting with friends CrossBrowserTest","Mon Mar 02 15:34:34 UTC 2026","failed","Mon Mar 02 15:34:34 UTC 2026","tests.api.CreateUserTest","FireFox","tests.api.CreateUserTest","shouldCreateUserSuccessfully"
"","201","shouldReturnConflictWhenCreatingUserWithExistingEmail","Meeting with friends CrossBrowserTest","Mon Mar 02 15:34:34 UTC 2026","failed","Mon Mar 02 15:34:34 UTC 2026","tests.api.CreateUserTest","FireFox","tests.api.CreateUserTest","shouldReturnConflictWhenCreatingUserWithExistingEmail"
"","195","shouldReturnConflictWhenCreatingUserWithExistingEmail","Meeting with friends CrossBrowserTest","Mon Mar 02 15:34:28 UTC 2026","failed","Mon Mar 02 15:34:28 UTC 2026","tests.api.CreateUserTest","Edge","tests.api.CreateUserTest","shouldReturnConflictWhenCreatingUserWithExistingEmail"
